timestamp,cpu,ram,tx_bytes,rx_bytes
1605183039903229741,26.09,51.5559,333320105109,165491206493
1605183040332939821,21.05,51.5555,333320237373,165491274855
1605183040762380482,21.05,51.5633,333320367223,165491353520
1605183041189485821,26.26,51.5723,333320509377,165491426882
1605183041619165698,26.26,51.5854,333320615684,165491495055
1605183042052334789,23.96,51.5831,333320771149,165491573775
1605183042481058091,24.47,51.5836,333320893442,165491648767
1605183042919675308,24.47,51.5842,333321027021,165491721519
1605183043352437519,24.47,51.5301,333321160974,165491792763
1605183043779518426,24.47,51.5336,333321298679,165491871165
1605183044211664046,21.98,51.5393,333321434938,165491943813
1605183044649495655,21.98,51.56,333321563885,165492015121
1605183045081484658,23.47,51.5524,333321691129,165492088169
1605183045512375990,27.27,51.5463,333321824526,165492158849
1605183045942029608,27.27,51.5354,333321938474,165492229265
1605183046370424946,18.68,51.5391,333322070366,165492300840
1605183046797633846,18.68,51.5323,333322184136,165492369210
1605183047230593040,18.95,51.5239,333322313113,165492441737
1605183047658353427,18.95,51.5407,333322444304,165492512055
1605183048088226125,21.05,51.5362,333322553937,165492581338
1605183048522439745,24.74,51.5391,333322691546,165492653792
1605183048949765113,24.74,51.5416,333322813432,165492728613
1605183049381632618,26.6,51.5444,333322949245,165492802903
1605183049808663782,26.6,51.5315,333323074872,165492872562
1605183050243861626,20,51.5368,333323192309,165492941756
1605183050665553055,20,51.5499,333323313983,165493011761
1605183051096684964,21.88,51.5475,333323425656,165493079140
1605183051532057779,25.26,51.5903,333323557805,165493153766
1605183051965234765,25.26,51.5327,333323685731,165493225254
1605183052398427345,20,51.5627,333323805081,165493293781
1605183052828505836,20,51.5782,333323937043,165493365630
1605183053260809994,20.83,51.5879,333324053182,165493433922
1605183053689156170,20.83,51.5682,333324162944,165493497810
1605183054122321770,22.68,51.5618,333324278138,165493563306
1605183054552040525,24.47,51.576,333324392480,165493634350
1605183054981596874,24.47,51.5741,333324509854,165493700031
1605183055410477631,17.89,51.5725,333324619063,165493763569
1605183055840744401,17.89,51.5661,333324748087,165493836362
1605183056271345672,16.48,51.5547,333324857247,165493901863
1605183056701116720,16.48,51.567,333324965839,165493967185
1605183057131440058,15.38,51.5647,333325091732,165494036426
1605183057562641360,19.57,51.5668,333325208338,165494105335
1605183057995054691,19.57,51.5834,333325316333,165494169867
1605183058432977734,18.09,51.5709,333325430227,165494234713
1605183058864996530,18.09,51.5788,333325555894,165494309272
1605183059297851801,22.34,51.5575,333325664604,165494372638
1605183059728877930,22.34,51.543,333325768540,165494436529
1605183060160184740,18.28,51.5452,333325900096,165494508587
1605183060589372949,21.28,51.5331,333326010567,165494573762
1605183061017710431,21.28,51.5383,333326118474,165494639383
1605183061446222040,18.09,51.5502,333326244595,165494709092
1605183061876782285,18.09,51.5491,333326356328,165494777300
1605183062308416099,21.05,51.5475,333326468503,165494841676
1605183062736386818,21.05,51.5475,333326576989,165494905165
1605183063169676086,17.89,51.5653,333326686007,165494970146
1605183063602198858,18.68,51.5698,333326798159,165495034292
1605183064032533924,18.68,51.5692,333326914461,165495102615
1605183064465061219,20.83,51.5938,333327031063,165495171363
1605183064893224883,20.83,51.5549,333327137567,165495234098
1605183065334624280,22.22,51.5567,333327256129,165495301553
1605183065764045679,22.22,51.5807,333327374961,165495373441
1605183066195070085,21.65,51.594,333327485101,165495438504
1605183066626441472,23.16,51.5758,333327592200,165495502218
1605183067057680518,23.16,51.5934,333327722063,165495573994
1605183067485985417,19.79,51.5461,333327825373,165495638878
1605183067917188896,19.79,51.585,333327936420,165495704113
1605183068356838118,25.24,51.5706,333328062029,165495775187
1605183068785927080,25.24,51.5686,333328177423,165495842374
1605183069217873765,22.68,51.5788,333328285930,165495907103
1605183069649789192,23.4,51.5987,333328399946,165495971672
1605183070085074898,23.4,51.5842,333328522912,165496045395
1605183070515254692,20,51.5717,333328626843,165496109301
1605183070947224660,20,51.6061,333328726781,165496172416
1605183071381715208,19.15,51.5932,333328862216,165496246330
1605183071812518346,19.15,51.6168,333328969668,165496310123
1605183072245863256,19.59,51.5881,333329077701,165496375759
1605183072679146422,27.72,51.6092,333329228901,165496451392
1605183073119227070,27.72,51.5473,333329349063,165496524236
1605183073546811216,29.7,51.5612,333329458031,165496588381
1605183073987460128,29.7,51.552,333329603480,165496664813
1605183074419348303,31.68,51.5344,333329736524,165496741817
1605183074850868191,31.68,51.5604,333329854386,165496808633
1605183075319147466,23.96,51.5456,333329970890,165496878197
1605183075749325840,28.87,51.5686,333330121060,165496956920
1605183076184853124,28.87,51.5481,333330238745,165497025293
1605183076613739620,30.48,51.553,333330349571,165497089822
1605183077052226486,30.48,51.5499,333330494538,165497164887
1605183077485218599,30.39,51.5573,333330615445,165497237601
1605183077901841831,30.39,51.5497,333330719399,165497299217
1605183078351952732,23.23,51.5489,333330851200,165497371481
1605183078784717642,28.28,51.5813,333330995499,165497450513
1605183079213473550,28.28,51.5508,333331115320,165497523623
1605183079650969103,27.45,51.5758,333331224180,165497587955
1605183080092696886,27.45,51.587,333331372352,165497663765
1605183080553347440,38.68,51.5557,333331506870,165497741183
1605183080982353390,38.68,51.5479,333331611728,165497802566
1605183081408998333,27.18,51.5598,333331739056,165497872372
1605183081836734720,28,51.5604,333331883222,165497950348
1605183082265288668,28,51.5549,333332018559,165498026968
1605183082693637908,22.11,51.5549,333332127342,165498092174
1605183083124190048,22.11,51.5612,333332276627,165498170439
1605183083556743149,21.51,51.5512,333332423330,165498250389
1605183083988574672,21.51,51.5526,333332544554,165498316518
1605183084414701966,21.88,51.5596,333332673162,165498386580
1605183084841209839,25.77,51.5581,333332830994,165498468866
1605183085272505074,25.77,51.5534,333332948223,165498538624
1605183085700896296,26.53,51.5522,333333081305,165498607376
1605183086134986662,26.53,51.5706,333333237955,165498690010
1605183086561278084,29.41,51.5586,333333358901,165498762618
1605183086990121277,29.41,51.5534,333333472060,165498828048
1605183087420150843,19.15,51.5665,333333614016,165498901947
1605183087849884469,23.16,51.5541,333333762834,165498985693
1605183088276828956,23.16,51.5586,333333876735,165499051875
1605183088706130386,24.24,51.5612,333334005369,165499122812
1605183089136254064,24.24,51.5463,333334159136,165499205323
1605183089566170411,28.28,51.5579,333334281609,165499276720
1605183089996373594,28.28,51.5987,333334398582,165499343088
1605183090429179371,30.77,51.6084,333334560899,165499425192
1605183090858640566,33.33,51.5571,333334685733,165499501403
1605183091288034031,33.33,51.5602,333334794424,165499566576
1605183091717691742,17.39,51.5543,333334946570,165499644313
1605183092143405486,17.39,51.5581,333335084180,165499720223
1605183092577430938,23.96,51.561,333335207087,165499789752
1605183093004968583,23.96,51.5801,333335336270,165499860720
1605183093463453132,21.74,51.5618,333335508627,165499951369
1605183093892761769,29.47,51.6108,333335624242,165500023072
1605183094321959535,29.47,51.635,333335744358,165500089920
1605183094755601940,26,51.6295,333335899657,165500171626
1605183095201342128,26,51.8018,333336038443,165500254813
1605183095655885709,71.43,52.8965,333336158531,165500322277
1605183096087990447,71.43,52.9201,333336324485,165500408029
1605183096579123382,63.54,53.565,333336475979,165500495455
1605183097027646082,60.2,53.5326,333336588436,165500566260
1605183097471416660,89.9,51.7723,333336744803,165500643951
1605183097919247124,94.06,53.8939,333336899187,165500730644
1605183098366986684,94.06,54.5234,333337022023,165500802449
1605183098809563275,100,54.5037,333337149229,165500873256
1605183099251361221,100,54.1345,333337401821,165500964414
1605183099695286288,94,54.2062,333337527827,165501040748
1605183100143302503,94,54.3212,333337645662,165501110119
1605183100607002923,100,56.2382,333337812662,165501197347
1605183101050358924,100,56.4192,333337955906,165501280091
1605183101497026348,100,56.5444,333338098447,165501387378
1605183101941708216,100,56.545,333338254448,165501477694
1605183102378977024,100,56.8383,333338447147,165501627508
1605183102822142707,76.7,56.9532,333338681517,165501831044
1605183103269022686,76.7,56.9723,333338907024,165502011396
1605183103710194272,45.83,56.9784,333339132626,165502179890
1605183104148574491,45.83,57.0075,333339374730,165502384888
1605183104579228478,39.8,57.0073,333339499647,165502471598
1605183105017648517,42.42,57.0044,333339674905,165502568848
1605183105456034473,42.42,57.0044,333339810692,165502663087
1605183105891833976,28.87,57.004,333339924230,165502744022
1605183106322827416,28.87,57.045,333340063490,165502831277
1605183106756371926,24.18,57.0465,333340203762,165502923911
1605183107191224989,24.18,57.035,333340334939,165503007773
1605183107625147058,23.4,57.0223,333340471601,165503094672
1605183108059683195,29.17,57.0223,333340616343,165503189389
1605183108504398353,29.17,57.0032,333340742537,165503276135
1605183108940677288,23.08,57.0186,333340864605,165503363002
1605183109378230379,23.08,57.0333,333341027771,165503457842
1605183109812603705,32.65,57.0337,333341157604,165503549487
1605183110245104405,32.65,57.0471,333341272213,165503631816
1605183110686910067,30.77,57.0381,333341412569,165503720275
1605183111123384111,29.29,57.0204,333341554544,165503816342
1605183111556300243,24.47,57.0286,333341669891,165503895965
1605183111988951512,26.8,57.0208,333341808074,165503982648
1605183112421970892,26.8,57.01,333341948295,165504074626
1605183112854123450,31.31,57.0108,333342067973,165504158823
1605183113285082889,31.31,57.011,333342185434,165504239171
1605183113726474709,27.08,57.0096,333342344189,165504335611
1605183114161662586,27.08,57.0563,333342465796,165504422348
1605183114596685534,31.07,57.011,333342580253,165504504122
1605183115028330520,29.7,57.0165,333342693918,165504583067
1605183115457697887,29.7,57.0151,333342829726,165504672455
1605183115885306789,28.71,57.0149,333342949371,165504755186
1605183116317507749,28.71,57.0256,333343064730,165504834002
1605183116755189107,27.27,57.0346,333343202198,165504923350
1605183117188789100,26.04,57.0241,333343327894,165505006431
1605183117627262790,25.77,57.0282,333343437077,165505087192
1605183118063163145,30.39,57.0264,333343580987,165505175525
1605183118500360369,30.39,57.013,333343694008,165505261665
1605183118933266226,30.39,57.0487,333343811551,165505342040
1605183119373774745,30.39,57.0184,333343934037,165505428085
1605183119810675285,27.08,57.0202,333344080240,165505521959
1605183120250063688,27.08,57.018,333344195115,165505602517
1605183120682989648,26.32,57.002,333344312692,165505684849
1605183121117646220,28.72,57.0059,333344447387,165505770049
1605183121551009833,28.72,57.0159,333344560191,165505853536
1605183121987408540,32.35,57.0233,333344678628,165505937865
1605183122417049685,32.35,57.0143,333344806339,165506022040
1605183122869394653,35.29,57.0776,333344946278,165506115173
1605183123301617602,35.29,57.0471,333345074404,165506198259
1605183123734417691,37,57.037,333345200649,165506285504
1605183124167143438,32.99,57.0323,333345320057,165506365931
1605183124598822181,32.99,57.029,333345437862,165506448651
1605183125059313036,29.41,57.0483,333345568677,165506533892
1605183125488760717,29.41,57.0202,333345712546,165506622214
1605183125921235593,32.67,57.0294,333345844750,165506705318
1605183126356742665,32.67,57.0356,333345957469,165506784982
1605183126791945013,28.28,57.0294,333346104823,165506872313
1605183127227290285,33.98,57.018,333346228654,165506956740
1605183127659571422,29,57.0698,333346353182,165507041332
1605183128101948056,25.77,57.0729,333346492299,165507128117
1605183128540519920,25.77,57.0881,333346627567,165507214925
1605183128976688975,35.24,57.0985,333346752289,165507298940
1605183129411521254,35.24,57.0987,333346869531,165507380374
1605183129851225729,33.65,57.1014,333347019867,165507472571
1605183130297512608,35.85,57.0598,333347149028,165507558122
1605183130724321338,35.51,57.0762,333347272923,165507636710
1605183131146385809,36.45,57.0721,333347424139,165507733687
1605183131567598043,36.45,57.0919,333347574030,165507822516
1605183131989463852,33.01,57.0706,333347747914,165507926854
1605183132416964306,33.01,57.0278,333347910539,165508051607
1605183132854906499,35,57.0393,333348133110,165508223241
1605183133309344945,37.37,57.0491,333348297490,165508325993
1605183133745813330,32.35,57.0567,333348445531,165508418246
1605183134172670192,32.32,57.029,333348633998,165508519769
1605183134604877897,32.32,57.0305,333348781715,165508608023
1605183135040679050,21.98,57.0204,333348922157,165508693213
1605183135468314891,21.98,57.0321,333349114401,165508791385
1605183135913617395,26.6,57.0184,333349274990,165508886147
1605183136345863870,26.09,57.0245,333349418515,165508972788
1605183136777625253,24.47,57.0305,333349584001,165509062073
1605183137214067365,26.88,57.0534,333349754649,165509161988
1605183137666569392,26.88,57.0514,333349903099,165509251979
1605183138094296833,26.04,57.0358,333350042512,165509336537
1605183138526117135,26.04,57.0337,333350232428,165509437968
1605183138955507451,29.9,57.0221,333350384748,165509532937
1605183139391530949,29.9,57.0715,333350523111,165509618882
1605183139816856343,29.59,57.0329,333350703064,165509712763
1605183140250291514,34.65,57.0313,333350868688,165509810606
1605183140713418635,34.65,57.0571,333351022865,165509901016
1605183141147606785,30.93,57.0628,333351196956,165509992496
1605183141591031412,30.93,57.0809,333351381390,165510096090
1605183142017615643,35.92,57.0313,333351524620,165510183938
1605183142462056166,35.92,57.0253,333351674556,165510269615
1605183142944700960,33.66,57.0817,333351885822,165510382861
1605183143386302310,42.45,57.0145,333352044011,165510480114
1605183143814102902,43.52,57.0282,333352182640,165510565701
1605183144244041028,40.37,57.0358,333352370488,165510662412
1605183144678426068,40.37,57.0274,333352548046,165510766328
1605183145108896284,30.93,57.035,333352691788,165510851944
1605183145542999837,30.93,57.0454,333352858027,165510940371
1605183145983851162,27.37,57.0561,333353061554,165511049747
1605183146419781042,31.58,57.0354,333353219614,165511141684
1605183146857079834,22.22,57.0358,333353368057,165511229550
1605183147293659747,21.98,57.0358,333353563165,165511332415
1605183147727734385,21.98,57.0413,333353743163,165511433042
1605183148158710759,28.72,57.0335,333353886476,165511518180
1605183148589656953,28.72,57.0342,333354063907,165511611944
1605183149027036807,31.18,57.0436,333354248616,165511720158
1605183149463710352,31.18,57.0585,333354403769,165511808351
1605183149902899354,25.26,57.0741,333354556413,165511896858
1605183150336328009,27.17,57.0758,333354768139,165512004090
1605183150775326881,27.17,57.0546,333354929943,165512100342
1605183151208480601,33.33,57.0526,333355081300,165512187844
1605183151652660216,33.33,57.0803,333355274476,165512287759
1605183152087079773,36.54,57.0655,333355473334,165512395960
1605183152525813548,36.54,57.0768,333355622602,165512487955
1605183152957495433,36.45,57.0753,333355805850,165512582473
1605183153386286900,40.74,57.0774,333355995428,165512686814
1605183153817473929,40.74,57.0592,333356165125,165512782078
1605183154249850741,37.62,57.0555,333356321520,165512872936
1605183154686685702,37.62,57.0524,333356526601,165512981123
1605183155111205366,35.29,57.0671,333356700464,165513077360
1605183155538180110,35.29,57.0508,333356859737,165513169763
1605183155967707555,37.61,57.0602,333357042638,165513266916
1605183156399559129,40.74,57.0647,333357227234,165513371464
1605183156835002037,40.74,57.0647,333357396266,165513464788
1605183157282175017,27.08,57.0631,333357563016,165513558014
1605183157703450697,27.08,57.0631,333357761188,165513667706
1605183158135862620,35,57.0495,333357949240,165513765656
1605183158567056457,35,57.0684,333358100407,165513857263
1605183159006489531,39.6,57.0532,333358307856,165513962045
1605183159442976354,39.39,57.0647,333358485168,165514064022
1605183159875665928,39.39,57.0579,333358654768,165514162120
1605183160312826412,32.04,57.0602,333358829101,165514255431
1605183160754969525,32.04,57.1143,333359019852,165514361665
1605183161186871360,32.65,57.1083,333359197618,165514459939
1605183161619955103,32.65,57.0727,333359346183,165514549194
1605183162064487385,28.12,57.0631,333359564572,165514660407
1605183162499803746,33.33,57.0797,333359746124,165514759960
1605183162939331222,32.67,57.0919,333359904696,165514852076
1605183163385210125,28.87,57.1044,333360106516,165514955964
1605183163830300565,28.87,57.0555,333360303200,165515061985
1605183164270780870,37.25,57.0969,333360467779,165515158986
1605183164713505422,37.25,57.1143,333360652232,165515258019
1605183165157724201,31.31,57.0874,333360841786,165515365522
1605183165608348899,33,57.0657,333361012385,165515462751
1605183166046429633,28.12,57.0983,333361185635,165515557863
1605183166480477861,30.53,57.0932,333361388603,165515665320
1605183166917678669,30.53,57.0913,333361565105,165515763439
1605183167352269487,32.67,57.0981,333361708474,165515854950
1605183167787222638,32.67,57.1106,333361897227,165515954961
1605183168220341983,30.61,57.0848,333362048390,165516047238
1605183168670642148,30.61,57.059,333362229727,165516148164
1605183169113272649,28.87,57.0848,333362420793,165516250535
1605183169559352720,37,57.0938,333362601581,165516352485
1605183170001442194,31.25,57.0842,333362770924,165516448980
1605183170433361486,27.37,57.0858,333362938396,165516539740
1605183170868418849,27.37,57.085,333363122528,165516644174
1605183171303283752,29.17,57.1036,333363300781,165516740252
1605183171737416793,29.17,57.0694,333363452737,165516830924
1605183172168903416,29.59,57.0903,333363638009,165516931644
1605183172603679697,32.29,57.0831,333363794993,165517024137
1605183173040584265,24.44,57.1073,333363969221,165517119556
1605183173473616406,22.83,57.0608,333364140562,165517215027
1605183173913807564,22.83,57.0905,333364321217,165517315392
1605183174347524412,32.29,57.1053,333364479289,165517407256
1605183174779686170,32.29,57.0823,333364641363,165517497279
1605183175217405115,28.72,57.0747,333364822337,165517600378
1605183175658229876,28.26,57.07,333365000863,165517696373
1605183176086714098,19.54,57.0776,333365144577,165517784570
1605183176517986006,21.35,57.0629,333365302720,165517873984
1605183176949582533,21.35,57.0585,333365460952,165517968822
1605183177382523609,25.53,57.0645,333365626438,165518060445
1605183177815577263,25.53,57.0608,333365779620,165518150113
1605183178248619120,24.73,57.0661,333365948214,165518245524
1605183178685062926,26.6,57.0661,333366113794,165518338537
1605183179119920479,27.17,57.0854,333366263175,165518427067
1605183179549885618,29.35,57.1264,333366435041,165518519868
1605183179995327456,29.35,57.0833,333366602809,165518612910
1605183180428060857,28.87,57.0833,333366758397,165518707763
1605183180867000253,28.87,57.1188,333366932039,165518799789
1605183181309375018,24.73,57.0813,333367089583,165518897183
1605183181742181027,24.73,57.1112,333367250949,165518989427
1605183182177484077,24.47,57.112,333367406232,165519078153
1605183182614432469,29.79,57.0934,333367577953,165519173870
1605183183044024387,29.79,57.1309,333367738318,165519264164
1605183183483160244,27.08,57.1075,333367900874,165519356991
1605183183920912186,27.08,57.1309,333368069038,165519451724
1605183184357669778,32,57.1245,333368222106,165519543162
1605183184797347782,32,57.0547,333368393754,165519637882
1605183185230243433,30.53,57.0676,333368535552,165519724727
1605183185661038217,32.65,57.0739,333368681052,165519809037
1605183186091261166,32.65,57.0663,333368847334,165519901146
1605183186526757926,27.08,57.0614,333369000119,165519990785
1605183186955076427,27.08,57.0622,333369161521,165520082204
1605183187386540872,28.57,57.0661,333369333460,165520175939
1605183187816997251,28.57,57.0645,333369480599,165520265519
1605183188250014894,28.57,57.0631,333369643543,165520356501
1605183188689109258,33.66,57.0706,333369794673,165520448654
1605183189120838015,33.66,57.0942,333369963411,165520543385
1605183189559950708,33.67,57.0585,333370115729,165520632139
1605183189990432780,33.67,57.0563,333370290991,165520728049
1605183190420509196,30.61,57.0608,333370461014,165520819399
1605183190852776938,30.61,57.0669,333370611715,165520910116
1605183191281570898,23.91,57.0676,333370767694,165521000474
1605183191711442192,25,57.0661,333370923228,165521091812
1605183192141245394,25,57.0661,333371079541,165521184725
1605183192574959133,23.08,57.0631,333371240702,165521275330
1605183193005591970,23.08,57.0676,333371391592,165521367362
1605183193438428326,25.81,57.0708,333371555002,165521460662
1605183193870798504,25.81,57.07,333371711195,165521549013
1605183194305664356,27.08,57.0708,333371877902,165521644558
1605183194736554747,31.25,57.084,333372017116,165521730699
1605183195169361795,31.25,57.0745,333372159894,165521816252
1605183195603426635,23.08,57.0917,333372353853,165521915584
1605183196039063937,23.08,57.0682,333372503027,165522008951
1605183196470904531,26.32,57.0713,333372653143,165522095653
1605183196899811769,26.32,57.0577,333372829690,165522186682
1605183197330097426,26.6,57.0479,333372993331,165522284185
1605183197758758643,29.03,57.0919,333373126576,165522368729
1605183198216598446,29.03,57.0954,333373294921,165522462017
1605183198652329628,26.6,57.1157,333373477690,165522565142
1605183199096765156,26.6,57.0983,333373642472,165522660513
1605183199526045925,29.17,57.0676,333373791714,165522747943
1605183199981638450,29.17,57.0676,333373989078,165522851018
1605183200416444329,33.67,57.0893,333374141227,165522940095
1605183200856828316,37.86,57.0983,333374294214,165523030797
1605183201292150179,27.84,57.1172,333374476304,165523125101
1605183201729590090,26.6,57.079,333374637783,165523222877
1605183202159838197,26.6,57.0999,333374773089,165523307715
1605183202593364196,23.4,57.0901,333374936314,165523396458
1605183203016374070,23.4,57.0653,333375116587,165523499415
1605183203453568192,31,57.0962,333375273139,165523587339
1605183203886834283,34.62,57.0692,333375411702,165523672728
1605183204317719296,34.31,57.0745,333375620331,165523775209
1605183204749581943,36.63,57.0661,333375773095,165523871898
1605183205223279913,36.63,57.0915,333375931608,165523969480
1605183205671838221,37,57.0919,333376114942,165524066155
1605183206111864407,37,57.0815,333376314036,165524179772
1605183206551937136,36.36,57.0698,333376460310,165524266227
1605183207010366335,36.36,57.1104,333376606787,165524354026
1605183207436983833,32,57.0762,333376805393,165524456938
1605183207864557064,38.24,57.0653,333376968216,165524553474
1605183208293145947,38.24,57.0669,333377112138,165524641263
1605183208762196190,32.69,57.1036,333377303399,165524737152
1605183209196922653,32.69,57.0852,333377495902,165524845373
1605183209631790231,48.18,57.0721,333377654280,165524932339
1605183210075751677,48.18,57.0713,333377805964,165525025240
1605183210537366344,39.62,57.0905,333378024692,165525136848
1605183210993651367,43.12,57.0651,333378191355,165525231829
1605183211435469549,39.64,57.0768,333378336261,165525318563
1605183211913984084,37.61,57.0856,333378545708,165525424942
1605183212371054058,41.12,57.0335,333378726708,165525533832
1605183212802219902,42.2,57.0782,333378871013,165525619040
1605183213253965337,42.2,57.1184,333379031909,165525710606
1605183213692971041,41.82,57.0713,333379238204,165525825139
1605183214136936110,41.82,57.0829,333379416956,165525924348
1605183214585997240,35.92,57.0778,333379570327,165526016028
1605183215026170390,31.96,57.0792,333379776869,165526121708
1605183215462386695,36.63,57.0805,333379955835,165526224683
1605183215892585361,37.25,57.079,333380113436,165526315074
1605183216325454939,37.25,57.0745,333380283171,165526408231
1605183216757811529,30.21,57.0778,333380490500,165526516056
1605183217191923568,30.21,57.0698,333380659295,165526614462
1605183217628351211,26.6,57.0835,333380811987,165526702402
1605183218061843163,26.6,57.0852,333381031646,165526812931
1605183218493794238,34.31,57.0813,333381212137,165526915955
1605183218926769336,39.81,57.0881,333381368313,165527003734
1605183219375634806,39.81,57.0684,333381566808,165527108774
1605183219806871021,35.64,57.068,333381757850,165527217583
1605183220240273821,35.64,57.0774,333381914829,165527307705
1605183220673708860,32,57.0919,333382080799,165527399218
1605183221112428115,32,57.0782,333382294021,165527509195
1605183221547730358,35.35,57.0743,333382460441,165527610195
1605183221978638107,38.61,57.0835,333382609746,165527695790
1605183222410985161,38.61,57.0792,333382820714,165527802195
1605183222841417170,32.65,57.0928,333382989257,165527905798
1605183223280857859,32.65,57.1087,333383140959,165527995153
1605183223718412297,31.37,57.0905,333383330464,165528097550
1605183224175627334,31.37,57.06,333383546725,165528207957
1605183224608674289,32.29,57.0797,333383719610,165528302656
1605183225038030172,35.71,57.076,333383881483,165528393362
1605183225474365076,35.92,57.0811,333384104459,165528510628
1605183225910185205,36.27,57.0837,333384283028,165528611680
1605183226379549044,36.27,57.1329,333384451087,165528706788
1605183226829123630,48.98,57.4842,333384658548,165528816289
1605183227271720799,48.98,58.4469,333384849720,165528925353
1605183227747641419,76.04,58.5859,333385015141,165529025250
1605183228231464688,67.71,61.4857,333385221082,165529139550
1605183228701404645,84.47,59.2724,333385441339,165529257391
1605183229152271795,88,57.2543,333385607057,165529355825
1605183229599771048,95.88,59.4168,333385776482,165529454392
1605183230049148888,100,59.9216,333385979290,165529561605
1605183230506641493,100,59.8509,333386157333,165529662227
1605183230957820996,100,59.6234,333386326254,165529757315
1605183231413594851,100,59.7093,333386587811,165529862875
1605183231861913936,92.08,59.7332,333386774813,165529969026
1605183232313657632,92.08,60.3908,333386946457,165530062443
1605183232766903238,100,61.862,333387116118,165530161992
1605183233224978147,100,61.963,333387319715,165530274063
1605183233670155086,100,62.0698,333387507175,165530403333
1605183234119045727,100,62.0776,333387694302,165530513021
1605183234568915876,89.11,62.3612,333387934046,165530673111
1605183235004026997,77.23,62.4067,333388172249,165530874363
1605183235447299750,77.23,62.4827,333388413391,165531050609
1605183235903440898,54.37,62.5221,333388666252,165531239134
1605183236346059866,54.37,62.4932,333388894915,165531408547
1605183236782709251,48,62.5175,333389153896,165531595050
1605183237226325991,48.98,62.5167,333389375900,165531758340
1605183237661050312,41.05,62.529,333389572285,165531872696
1605183238101667855,37.89,62.5235,333389734995,165531983164
1605183238538442057,37.89,62.5114,333389889250,165532085256
1605183238997241326,30.21,62.5151,333390094283,165532204981
1605183239437703776,30.21,62.5409,333390262438,165532319779
1605183239880807644,35.42,62.5696,333390415730,165532422248
1605183240308588634,35.42,62.5266,333390558210,165532525518
1605183240742866658,31.91,62.5376,333390750549,165532646165
1605183241181286683,35.11,62.5212,333390914226,165532749601
1605183241619595057,35.11,62.5067,333391068763,165532854895
1605183242061412381,25.56,62.5259,333391265239,165532970550
1605183242491297847,25.56,62.5257,333391421992,165533080400
1605183242929233371,30.85,62.5343,333391570012,165533182491
1605183243372533835,30.85,62.5266,333391748341,165533294930
1605183243813494160,32.26,62.5575,333391927555,165533409782
1605183244252685127,35.11,62.5827,333392075963,165533510118
1605183244700857365,37.89,62.5739,333392232630,165533621205
1605183245144348570,40.43,62.5487,333392431126,165533739208
1605183245589629129,40.43,62.5675,333392598351,165533852877
1605183246026714577,30.11,62.5682,333392751506,165533955436
1605183246467090812,30.11,62.568,333392947190,165534070888
1605183246912939898,36.63,62.544,333393115904,165534184590
1605183247347093180,36.63,62.5784,333393268223,165534286497
1605183247820048085,28.42,62.5907,333393442766,165534398782
1605183248251264964,36.08,62.5401,333393604341,165534508851
1605183248697805558,36.08,62.5315,333393752786,165534612456
1605183249136353431,32.32,62.5253,333393920989,165534719435
1605183249566046912,32.32,62.5509,333394097545,165534831174
1605183249999758678,36.17,62.553,333394252592,165534937545
1605183250430418434,36.17,62.5526,333394429205,165535045082
1605183250870622056,33.33,62.5596,333394608790,165535158972
1605183251302830013,40.2,62.553,333394767620,165535270582
1605183251765954839,40.2,62.5874,333394920238,165535376857
1605183252203836710,37,62.5778,333395086544,165535484544
1605183252644232831,37,62.553,333395278324,165535599205
1605183253089092641,35.35,62.5309,333395433571,165535710156
1605183253531922975,35.35,62.5596,333395605428,165535816001
1605183253977560208,42.86,62.5897,333395782656,165535931451
1605183254423843064,42.86,62.6134,333395949564,165536044383
1605183254879825375,41.51,62.5462,333396123461,165536159646
1605183255330505437,42.86,62.5645,333396289279,165536267277
1605183255791642541,42.86,62.5432,333396490371,165536392726
1605183256229661504,37.25,62.5598,333396655553,165536499863
1605183256685985265,37.25,62.5772,333396842343,165536619653
1605183257142733048,39.81,62.6057,333397014717,165536728689
1605183257589275665,39.81,62.5747,333397199101,165536842036
1605183258033424374,42.59,62.5477,333397382138,165536957314
1605183258487444872,42.59,62.5458,333397556172,165537070035
1605183258925852302,43.64,62.5807,333397754618,165537187633
1605183259361077753,46.79,62.5729,333397943798,165537297078
1605183259811945081,46.79,62.5921,333398111713,165537412283
1605183260275471491,49.12,62.5321,333398296405,165537524050
1605183260725145141,49.12,62.58,333398485396,165537636477
1605183261163634026,36.63,62.5479,333398664330,165537751938
1605183261598060265,36.63,62.5538,333398822180,165537854220
1605183262064735554,37.86,62.5729,333399016545,165537972991
1605183262502815254,37.86,62.553,333399206838,165538090443
1605183262935200024,36.36,62.5438,333399369913,165538192570
1605183263397435178,36.73,62.5352,333399563690,165538313180
1605183263886745595,36.73,62.5501,333399775109,165538439768
1605183264344820655,43.43,62.601,333399942710,165538549553
1605183264789907603,43.43,62.5673,333400126338,165538657369
1605183265231964577,38.83,62.5602,333400321115,165538783018
1605183265674645425,38.83,62.5667,333400514341,165538900253
1605183266122137631,43.75,62.554,333400701106,165539010831
1605183266559283585,43.75,62.5854,333400916775,165539144893
1605183266999399413,49.14,62.5956,333401168979,165539307268
1605183267444771467,50.46,62.5477,333401406545,165539466227
1605183267883940184,50.46,62.5862,333401659064,165539634367
