timestamp,node,latency,action,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1605183147845241088,10.0.1.131,NaN,,0.000,0.000,0.000,0.000,0.000,0.000
1605183149853498880,10.0.1.131,2008,,0.000,0.000,0.000,0.000,0.000,0.000
1605183152436347904,10.0.1.131,586,move_down,-0.020,-0.020,-0.020,0.000,0.000,0.000
1605183153907013888,10.0.1.131,404,move_down,-0.040,-0.040,-0.040,0.000,0.000,0.000
1605183155357263104,10.0.1.131,375,move_down,-0.060,-0.060,-0.060,0.000,0.000,0.000
1605183156826977024,10.0.1.131,393,move_down,-0.080,-0.080,-0.080,0.000,0.000,0.000
1605183158286717952,10.0.1.131,377,move_down,-0.100,-0.100,-0.100,0.000,0.000,0.000
1605183159749072128,10.0.1.131,386,move_down,-0.120,-0.120,-0.120,0.000,0.000,0.000
1605183161168350976,10.0.1.131,374,move_down,-0.140,-0.140,-0.140,0.000,0.000,0.000
1605183162626882048,10.0.1.131,388,move_down,-0.160,-0.160,-0.160,0.000,0.000,0.000
1605183164168960000,10.0.1.131,418,move_down,-0.180,-0.180,-0.180,0.000,0.000,0.000
1605183165626797056,10.0.1.131,398,move_down,-0.200,-0.200,-0.200,0.000,0.000,0.000
1605183167116926976,10.0.1.131,407,move_down,-0.220,-0.220,-0.220,0.000,0.000,0.000
1605183168596126976,10.0.1.131,397,move_down,-0.240,-0.240,-0.240,0.000,0.000,0.000
1605183170037064960,10.0.1.131,384,move_down,-0.260,-0.260,-0.260,0.000,0.000,0.000
1605183171487451904,10.0.1.131,400,move_down,-0.280,-0.280,-0.280,0.000,0.000,0.000
1605183172967299072,10.0.1.131,402,move_down,-0.300,-0.300,-0.300,0.000,0.000,0.000
1605183174426699008,10.0.1.131,383,move_down,-0.320,-0.320,-0.320,0.000,0.000,0.000
1605183175916966912,10.0.1.131,395,move_down,-0.340,-0.340,-0.340,0.000,0.000,0.000
1605183177381020160,10.0.1.131,404,move_down,-0.360,-0.360,-0.360,0.000,0.000,0.000
1605183178827383040,10.0.1.131,402,move_down,-0.380,-0.380,-0.380,0.000,0.000,0.000
1605183180337171200,10.0.1.131,429,move_down,-0.400,-0.400,-0.400,0.000,0.000,0.000
1605183181849039104,10.0.1.131,423,move_down,-0.420,-0.420,-0.420,0.000,0.000,0.000
1605183183247745024,10.0.1.131,393,move_down,-0.440,-0.440,-0.440,0.000,0.000,0.000
1605183184727122944,10.0.1.131,411,move_down,-0.460,-0.460,-0.460,0.000,0.000,0.000
1605183186187009024,10.0.1.131,395,move_down,-0.480,-0.480,-0.480,0.000,0.000,0.000
1605183187653012992,10.0.1.131,389,move_down,-0.500,-0.500,-0.500,0.000,0.000,0.000
1605183189117968128,10.0.1.131,414,move_down,-0.520,-0.520,-0.520,0.000,0.000,0.000
1605183190560583168,10.0.1.131,374,move_down,-0.540,-0.540,-0.540,0.000,0.000,0.000
1605183192026828032,10.0.1.131,397,move_down,-0.560,-0.560,-0.560,0.000,0.000,0.000
1605183193506995968,10.0.1.131,402,move_down,-0.580,-0.580,-0.580,0.000,0.000,0.000
1605183194630373120,10.0.1.131,44,pick,-0.590,-0.590,-0.590,0.000,0.000,0.000
1605183195627623168,10.0.1.131,40,pick,-0.600,-0.600,-0.600,0.000,0.000,0.000
1605183196628604928,10.0.1.131,40,pick,-0.610,-0.610,-0.610,0.000,0.000,0.000
1605183197627979008,10.0.1.131,37,pick,-0.620,-0.620,-0.620,0.000,0.000,0.000
1605183198629924096,10.0.1.131,37,pick,-0.630,-0.630,-0.630,0.000,0.000,0.000
1605183199633923072,10.0.1.131,40,pick,-0.640,-0.640,-0.640,0.000,0.000,0.000
1605183200627753984,10.0.1.131,32,pick,-0.650,-0.650,-0.650,0.000,0.000,0.000
1605183201648576000,10.0.1.131,52,pick,-0.660,-0.660,-0.660,0.000,0.000,0.000
1605183202648457984,10.0.1.131,50,pick,-0.670,-0.670,-0.670,0.000,0.000,0.000
1605183203649089024,10.0.1.131,46,pick,-0.680,-0.680,-0.680,0.000,0.000,0.000
1605183204647165184,10.0.1.131,43,pick,-0.690,-0.690,-0.690,0.000,0.000,0.000
1605183205657017088,10.0.1.131,52,pick,-0.700,-0.700,-0.700,0.000,0.000,0.000
1605183206654011904,10.0.1.131,48,pick,-0.710,-0.710,-0.710,0.000,0.000,0.000
1605183207653146112,10.0.1.131,44,pick,-0.720,-0.720,-0.720,0.000,0.000,0.000
1605183208661858048,10.0.1.131,52,pick,-0.730,-0.730,-0.730,0.000,0.000,0.000
1605183209651122944,10.0.1.131,39,pick,-0.740,-0.740,-0.740,0.000,0.000,0.000
1605183210655112960,10.0.1.131,41,pick,-0.750,-0.750,-0.750,0.000,0.000,0.000
1605183211649907968,10.0.1.131,35,pick,-0.760,-0.760,-0.760,0.000,0.000,0.000
1605183212657692928,10.0.1.131,41,pick,-0.770,-0.770,-0.770,0.000,0.000,0.000
1605183214048239104,10.0.1.131,429,move_up,-0.750,-0.750,-0.750,0.000,0.000,0.000
1605183215543740160,10.0.1.131,400,move_up,-0.730,-0.730,-0.730,0.000,0.000,0.000
1605183217043098880,10.0.1.131,420,move_up,-0.710,-0.710,-0.710,0.000,0.000,0.000
1605183218509094912,10.0.1.131,405,move_up,-0.690,-0.690,-0.690,0.000,0.000,0.000
1605183219947643136,10.0.1.131,413,move_up,-0.670,-0.670,-0.670,0.000,0.000,0.000
1605183221431803904,10.0.1.131,420,move_up,-0.650,-0.650,-0.650,0.000,0.000,0.000
1605183222889507072,10.0.1.131,399,move_up,-0.630,-0.630,-0.630,0.000,0.000,0.000
1605183224343600128,10.0.1.131,406,move_up,-0.610,-0.610,-0.610,0.000,0.000,0.000
1605183225828165120,10.0.1.131,406,move_up,-0.590,-0.590,-0.590,0.000,0.000,0.000
1605183227270919936,10.0.1.131,417,move_up,-0.570,-0.570,-0.570,0.000,0.000,0.000
1605183228779877888,10.0.1.131,467,move_up,-0.550,-0.550,-0.550,0.000,0.000,0.000
1605183230254665984,10.0.1.131,405,move_up,-0.530,-0.530,-0.530,0.000,0.000,0.000
1605183231809044992,10.0.1.131,455,move_up,-0.510,-0.510,-0.510,0.000,0.000,0.000
1605183233324958976,10.0.1.131,421,move_up,-0.490,-0.490,-0.490,0.000,0.000,0.000
1605183234808454912,10.0.1.131,417,move_up,-0.470,-0.470,-0.470,0.000,0.000,0.000
1605183236270508032,10.0.1.131,428,move_up,-0.450,-0.450,-0.450,0.000,0.000,0.000
1605183237749408000,10.0.1.131,425,move_up,-0.430,-0.430,-0.430,0.000,0.000,0.000
1605183239258797824,10.0.1.131,425,move_up,-0.410,-0.410,-0.410,0.000,0.000,0.000
1605183240757970944,10.0.1.131,410,move_up,-0.390,-0.390,-0.390,0.000,0.000,0.000
1605183242258382080,10.0.1.131,436,move_up,-0.370,-0.370,-0.370,0.000,0.000,0.000
1605183243750246912,10.0.1.131,422,move_up,-0.350,-0.350,-0.350,0.000,0.000,0.000
1605183245218873088,10.0.1.131,405,move_up,-0.330,-0.330,-0.330,0.000,0.000,0.000
1605183246689112832,10.0.1.131,398,move_up,-0.310,-0.310,-0.310,0.000,0.000,0.000
1605183248158478080,10.0.1.131,437,move_up,-0.290,-0.290,-0.290,0.000,0.000,0.000
1605183249589711872,10.0.1.131,388,move_up,-0.270,-0.270,-0.270,0.000,0.000,0.000
1605183251064445952,10.0.1.131,428,move_up,-0.250,-0.250,-0.250,0.000,0.000,0.000
1605183252664977920,10.0.1.131,496,move_up,-0.230,-0.230,-0.230,0.000,0.000,0.000
1605183254132425984,10.0.1.131,430,move_up,-0.210,-0.210,-0.210,0.000,0.000,0.000
1605183255710629888,10.0.1.131,476,move_up,-0.190,-0.190,-0.190,0.000,0.000,0.000
1605183256811710976,10.0.1.131,31,place,-0.180,-0.180,-0.180,0.000,0.000,0.000
1605183257832923904,10.0.1.131,51,place,-0.170,-0.170,-0.170,0.000,0.000,0.000
1605183258830023936,10.0.1.131,47,place,-0.160,-0.160,-0.160,0.000,0.000,0.000
1605183259834622976,10.0.1.131,50,place,-0.150,-0.150,-0.150,0.000,0.000,0.000
1605183260829719040,10.0.1.131,44,place,-0.140,-0.140,-0.140,0.000,0.000,0.000
1605183261831255040,10.0.1.131,44,place,-0.130,-0.130,-0.130,0.000,0.000,0.000
1605183262833570048,10.0.1.131,43,place,-0.120,-0.120,-0.120,0.000,0.000,0.000
1605183263831659008,10.0.1.131,39,place,-0.110,-0.110,-0.110,0.000,0.000,0.000
1605183264837327872,10.0.1.131,44,place,-0.100,-0.100,-0.100,0.000,0.000,0.000
1605183265830681088,10.0.1.131,36,place,-0.090,-0.090,-0.090,0.000,0.000,0.000
1605183266831404800,10.0.1.131,36,place,-0.080,-0.080,-0.080,0.000,0.000,0.000
1605183267833380096,10.0.1.131,37,place,-0.070,-0.070,-0.070,0.000,0.000,0.000
1605183268836657920,10.0.1.131,39,place,-0.060,-0.060,-0.060,0.000,0.000,0.000
1605183269852701952,10.0.1.131,53,place,-0.050,-0.050,-0.050,0.000,0.000,0.000
1605183270857347840,10.0.1.131,57,place,-0.040,-0.040,-0.040,0.000,0.000,0.000
1605183271857038080,10.0.1.131,56,place,-0.030,-0.030,-0.030,0.000,0.000,0.000
1605183272859375104,10.0.1.131,53,place,-0.020,-0.020,-0.020,0.000,0.000,0.000
1605183273851406080,10.0.1.131,44,place,-0.010,-0.010,-0.010,0.000,0.000,0.000
1605183274852091904,10.0.1.131,44,place,0.000,0.000,0.000,0.000,0.000,0.000
1605183276271777024,10.0.1.131,462,move_down,-0.020,-0.020,-0.020,0.000,0.000,0.000
1605183277755698944,10.0.1.131,415,move_down,-0.040,-0.040,-0.040,0.000,0.000,0.000
1605183279201358080,10.0.1.131,403,move_down,-0.060,-0.060,-0.060,0.000,0.000,0.000
1605183280662246912,10.0.1.131,414,move_down,-0.080,-0.080,-0.080,0.000,0.000,0.000
1605183282113828864,10.0.1.131,389,move_down,-0.100,-0.100,-0.100,0.000,0.000,0.000
1605183283575606016,10.0.1.131,394,move_down,-0.120,-0.120,-0.120,0.000,0.000,0.000
1605183285122973952,10.0.1.131,497,move_down,-0.140,-0.140,-0.140,0.000,0.000,0.000
1605183286601227008,10.0.1.131,425,move_down,-0.160,-0.160,-0.160,0.000,0.000,0.000
1605183288043209984,10.0.1.131,390,move_down,-0.180,-0.180,-0.180,0.000,0.000,0.000
1605183289495426048,10.0.1.131,421,move_down,-0.200,-0.200,-0.200,0.000,0.000,0.000
1605183291019196928,10.0.1.131,438,move_down,-0.220,-0.220,-0.220,0.000,0.000,0.000
1605183292569221120,10.0.1.131,457,move_down,-0.240,-0.240,-0.240,0.000,0.000,0.000
1605183294024146944,10.0.1.131,400,move_down,-0.260,-0.260,-0.260,0.000,0.000,0.000
1605183295416840960,10.0.1.131,370,move_down,-0.280,-0.280,-0.280,0.000,0.000,0.000
1605183296893910016,10.0.1.131,426,move_down,-0.300,-0.300,-0.300,0.000,0.000,0.000
1605183298464360960,10.0.1.131,471,move_down,-0.320,-0.320,-0.320,0.000,0.000,0.000
1605183299964593920,10.0.1.131,435,move_down,-0.340,-0.340,-0.340,0.000,0.000,0.000
1605183301433656064,10.0.1.131,433,move_down,-0.360,-0.360,-0.360,0.000,0.000,0.000
1605183302923212032,10.0.1.131,400,move_down,-0.380,-0.380,-0.380,0.000,0.000,0.000
1605183304413854976,10.0.1.131,411,move_down,-0.400,-0.400,-0.400,0.000,0.000,0.000
1605183305912311040,10.0.1.131,427,move_down,-0.420,-0.420,-0.420,0.000,0.000,0.000
1605183307364049920,10.0.1.131,391,move_down,-0.440,-0.440,-0.440,0.000,0.000,0.000
1605183308875011072,10.0.1.131,449,move_down,-0.460,-0.460,-0.460,0.000,0.000,0.000
1605183310363804160,10.0.1.131,407,move_down,-0.480,-0.480,-0.480,0.000,0.000,0.000
1605183311864759808,10.0.1.131,429,move_down,-0.500,-0.500,-0.500,0.000,0.000,0.000
1605183313325131776,10.0.1.131,432,move_down,-0.520,-0.520,-0.520,0.000,0.000,0.000
1605183314822827008,10.0.1.131,435,move_down,-0.540,-0.540,-0.540,0.000,0.000,0.000
1605183316282860032,10.0.1.131,408,move_down,-0.560,-0.560,-0.560,0.000,0.000,0.000
1605183317783128064,10.0.1.131,487,move_down,-0.580,-0.580,-0.580,0.000,0.000,0.000
1605183318886017024,10.0.1.131,39,pick,-0.590,-0.590,-0.590,0.000,0.000,0.000
1605183319885734144,10.0.1.131,37,pick,-0.600,-0.600,-0.600,0.000,0.000,0.000
1605183320904506880,10.0.1.131,54,pick,-0.610,-0.610,-0.610,0.000,0.000,0.000
1605183321886426880,10.0.1.131,34,pick,-0.620,-0.620,-0.620,0.000,0.000,0.000
1605183322909995008,10.0.1.131,56,pick,-0.630,-0.630,-0.630,0.000,0.000,0.000
1605183324855853056,10.0.1.131,NaN,pick,-0.650,-0.650,-0.650,0.000,0.000,0.000
1605183324904641024,10.0.1.131,48,pick,-0.650,-0.650,-0.650,0.000,0.000,0.000
1605183325904266240,10.0.1.131,46,pick,-0.660,-0.660,-0.660,0.000,0.000,0.000
1605183326911427072,10.0.1.131,51,pick,-0.670,-0.670,-0.670,0.000,0.000,0.000
1605183327904733952,10.0.1.131,43,pick,-0.680,-0.680,-0.680,0.000,0.000,0.000
1605183328905719040,10.0.1.131,43,pick,-0.690,-0.690,-0.690,0.000,0.000,0.000
1605183329904346112,10.0.1.131,38,pick,-0.700,-0.700,-0.700,0.000,0.000,0.000
