timestamp,node,latency,action,cpu,ram,tx,rx,instances
1605182832230840064,10.0.1.122,347.0,move_up,16.435,40.598825000000005,172380.0,100089.0,2
1605182833680569856,10.0.1.122,384.0,move_up,15.723333333333334,40.59773333333334,130591.0,71655.0,2
1605182835099823872,10.0.1.122,374.0,move_up,19.006666666666668,40.62766666666667,119243.0,73934.0,2
1605182836531209984,10.0.1.122,385.0,move_up,53.800000000000004,42.577349999999996,210562.0,115263.0,2
1605182837980040960,10.0.1.122,392.0,move_up,91.09333333333332,43.265566666666665,121272.0,72379.0,2
1605182839411119104,10.0.1.122,377.0,move_up,96.5,44.204425,276852.0,116195.0,2
1605182840860738048,10.0.1.122,381.0,move_up,98.0,45.6095,252169.0,220264.0,2
1605182842289870080,10.0.1.122,369.0,move_up,63.19500000000001,45.956875000000004,546629.0,534400.0,2
1605182843720571904,10.0.1.122,376.0,move_up,23.14,45.9762,144445.0,116875.0,2
1605182845149597952,10.0.1.122,384.0,move_up,15.030000000000001,45.97393333333333,130547.0,114196.0,2
1605182846580156160,10.0.1.122,370.0,move_up,14.0875,45.979,212882.0,163201.0,2
1605182848000123136,10.0.1.122,374.0,move_up,15.29,45.973533333333336,132735.0,116024.0,2
1605182849432660224,10.0.1.122,366.0,move_up,15.615,45.9824,203227.0,162482.0,2
1605182850860770048,10.0.1.122,382.0,move_up,13.829999999999998,45.978100000000005,147856.0,118535.0,2
1605182852254699008,10.0.1.122,351.0,move_up,19.37333333333333,45.98,122381.0,114875.0,2
1605182853699480064,10.0.1.122,383.0,move_up,18.69,46.001949999999994,207289.0,161911.0,2
1605182855130120960,10.0.1.122,373.0,move_up,14.479999999999999,46.015866666666675,127932.0,113803.0,2
1605182856559904000,10.0.1.122,388.0,move_up,15.51,46.01215,203472.0,161868.0,2
1605182858011194880,10.0.1.122,399.0,move_up,19.543333333333333,46.010333333333335,131628.0,119436.0,2
1605182859441698048,10.0.1.122,380.0,move_up,18.404999999999998,46.010875,219716.0,165852.0,2
1605182860890585856,10.0.1.122,407.0,move_up,17.463333333333335,46.00926666666667,143646.0,116070.0,2
1605182862012486912,10.0.1.122,38.0,place,16.98,46.0119,159792.0,123112.0,2
1605182863012840960,10.0.1.122,37.0,place,18.56,46.013400000000004,104233.0,77233.0,2
1605182864011856128,10.0.1.122,35.0,place,13.780000000000001,46.011366666666675,147916.0,112398.0,2
1605182865015255808,10.0.1.122,37.0,place,15.004999999999999,46.010450000000006,94846.0,76543.0,2
1605182866032025088,10.0.1.122,52.0,place,17.94666666666667,46.00956666666667,147489.0,113556.0,2
1605182867031251968,10.0.1.122,50.0,place,15.975,45.999849999999995,92090.0,74046.0,2
1605182868032349952,10.0.1.122,50.0,place,20.41,46.00765,106885.0,84185.0,2
1605182869031636992,10.0.1.122,47.0,place,18.3,46.0143,294043.0,230505.0,2
1605182870030916096,10.0.1.122,45.0,place,17.91,46.028999999999996,189656.0,138574.0,2
1605182871031197184,10.0.1.122,41.0,place,15.39,46.020866666666656,210753.0,123760.0,2
1605182872031620864,10.0.1.122,39.0,place,11.690000000000001,46.017700000000005,130125.0,81588.0,2
1605182873030363136,10.0.1.122,37.0,place,16.67,46.02145,141650.0,82624.0,2
1605182874031609088,10.0.1.122,37.0,place,16.153333333333332,46.018466666666676,201799.0,122206.0,2
1605182875030394112,10.0.1.122,34.0,place,13.83,46.02075,133808.0,81904.0,2
1605182876031395072,10.0.1.122,34.0,place,13.93,46.039500000000004,204063.0,123878.0,2
1605182877030905088,10.0.1.122,32.0,place,12.165,46.048,131859.0,80890.0,2
1605182878050462976,10.0.1.122,50.0,place,16.37666666666667,46.06539999999999,203766.0,122581.0,2
1605182879050972928,10.0.1.122,50.0,place,12.84,46.07405,138263.0,84779.0,2
1605182880053134848,10.0.1.122,51.0,place,17.02,46.0506,136771.0,80796.0,2
1605182881390780928,10.0.1.122,387.0,move_down,18.2875,46.010525,285276.0,178743.0,2
1605182882860275968,10.0.1.122,376.0,move_down,25.816666666666666,46.01246666666666,226874.0,130610.0,2
1605182884289820928,10.0.1.122,377.0,move_down,19.673333333333332,46.01363333333334,215410.0,128938.0,2
1605182885720027904,10.0.1.122,380.0,move_down,17.009999999999998,46.01515,325273.0,181162.0,2
1605182887159929088,10.0.1.122,384.0,move_down,15.5,46.01546666666667,209913.0,127460.0,2
1605182887589411072,10.0.1.125,2013.0,,15.9625,46.013375,303486.0,178150.0,2
1605182888632489984,10.0.1.122,383.0,move_down,17.095000000000002,46.013225000000006,319465.0,182846.0,2
1605182890079855872,10.0.1.122,387.0,move_down,16.84,46.011900000000004,212117.0,128224.0,2
1605182890208924160,10.0.1.125,630.0,move_down,16.634285714285713,46.016557142857145,549005.0,316755.0,2
1605182891519984896,10.0.1.122,374.0,move_down,17.5925,46.026575,367238.0,197382.0,2
1605182891619610112,10.0.1.125,380.0,move_down,18.493333333333332,46.02396666666667,256242.0,141007.0,2
1605182892950145024,10.0.1.122,392.0,move_down,20.396666666666665,46.0229,228743.0,135717.0,2
