timestamp,node,latency,action,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1605105279994530048,10.0.1.128,2002,,0.000,0.000,0.000,0.000,0.000,0.000
1605105282598829056,10.0.1.128,602,move_down,-0.020,-0.020,-0.020,0.000,0.000,0.000
1605105284058622976,10.0.1.128,393,move_down,-0.040,-0.040,-0.040,0.000,0.000,0.000
1605105285514682112,10.0.1.128,400,move_down,-0.060,-0.060,-0.060,0.000,0.000,0.000
1605105286949291008,10.0.1.128,387,move_down,-0.080,-0.080,-0.080,0.000,0.000,0.000
1605105288409620992,10.0.1.128,380,move_down,-0.100,-0.100,-0.100,0.000,0.000,0.000
1605105289839393024,10.0.1.128,380,move_down,-0.120,-0.120,-0.120,0.000,0.000,0.000
1605105291331442176,10.0.1.128,427,move_down,-0.140,-0.140,-0.140,0.000,0.000,0.000
1605105292779671808,10.0.1.128,426,move_down,-0.160,-0.160,-0.160,0.000,0.000,0.000
1605105294220912896,10.0.1.128,380,move_down,-0.180,-0.180,-0.180,0.000,0.000,0.000
1605105295678976000,10.0.1.128,418,move_down,-0.200,-0.200,-0.200,0.000,0.000,0.000
1605105297129283072,10.0.1.128,379,move_down,-0.220,-0.220,-0.220,0.000,0.000,0.000
1605105298571350016,10.0.1.128,391,move_down,-0.240,-0.240,-0.240,0.000,0.000,0.000
1605105300062791936,10.0.1.128,403,move_down,-0.260,-0.260,-0.260,0.000,0.000,0.000
1605105301488843008,10.0.1.128,417,move_down,-0.280,-0.280,-0.280,0.000,0.000,0.000
1605105302972529920,10.0.1.128,408,move_down,-0.300,-0.300,-0.300,0.000,0.000,0.000
1605105304490588928,10.0.1.128,438,move_down,-0.320,-0.320,-0.320,0.000,0.000,0.000
1605105306007632128,10.0.1.128,433,move_down,-0.340,-0.340,-0.340,0.000,0.000,0.000
1605105307485563136,10.0.1.128,407,move_down,-0.360,-0.360,-0.360,0.000,0.000,0.000
1605105308948488960,10.0.1.128,414,move_down,-0.380,-0.380,-0.380,0.000,0.000,0.000
1605105310399232000,10.0.1.128,380,move_down,-0.400,-0.400,-0.400,0.000,0.000,0.000
1605105311838304000,10.0.1.128,376,move_down,-0.420,-0.420,-0.420,0.000,0.000,0.000
1605105313350828032,10.0.1.128,426,move_down,-0.440,-0.440,-0.440,0.000,0.000,0.000
1605105314808541184,10.0.1.128,403,move_down,-0.460,-0.460,-0.460,0.000,0.000,0.000
1605105316278374912,10.0.1.128,430,move_down,-0.480,-0.480,-0.480,0.000,0.000,0.000
1605105317758205952,10.0.1.128,408,move_down,-0.500,-0.500,-0.500,0.000,0.000,0.000
1605105319268881152,10.0.1.128,440,move_down,-0.520,-0.520,-0.520,0.000,0.000,0.000
1605105320741282816,10.0.1.128,416,move_down,-0.540,-0.540,-0.540,0.000,0.000,0.000
1605105322189708032,10.0.1.128,402,move_down,-0.560,-0.560,-0.560,0.000,0.000,0.000
1605105323636915968,10.0.1.128,418,move_down,-0.580,-0.580,-0.580,0.000,0.000,0.000
1605105324729883904,10.0.1.128,34,pick,-0.590,-0.590,-0.590,0.000,0.000,0.000
1605105325746967040,10.0.1.128,47,pick,-0.600,-0.600,-0.600,0.000,0.000,0.000
1605105326749124096,10.0.1.128,47,pick,-0.610,-0.610,-0.610,0.000,0.000,0.000
1605105327749532928,10.0.1.128,46,pick,-0.620,-0.620,-0.620,0.000,0.000,0.000
1605105328748774144,10.0.1.128,44,pick,-0.630,-0.630,-0.630,0.000,0.000,0.000
1605105329749080832,10.0.1.128,43,pick,-0.640,-0.640,-0.640,0.000,0.000,0.000
1605105330749202944,10.0.1.128,42,pick,-0.650,-0.650,-0.650,0.000,0.000,0.000
1605105331748848896,10.0.1.128,36,pick,-0.660,-0.660,-0.660,0.000,0.000,0.000
1605105332750951168,10.0.1.128,36,pick,-0.670,-0.670,-0.670,0.000,0.000,0.000
1605105333749434112,10.0.1.128,33,pick,-0.680,-0.680,-0.680,0.000,0.000,0.000
1605105334752062208,10.0.1.128,35,pick,-0.690,-0.690,-0.690,0.000,0.000,0.000
1605105335768358912,10.0.1.128,48,pick,-0.700,-0.700,-0.700,0.000,0.000,0.000
1605105336768762112,10.0.1.128,47,pick,-0.710,-0.710,-0.710,0.000,0.000,0.000
1605105337768996096,10.0.1.128,46,pick,-0.720,-0.720,-0.720,0.000,0.000,0.000
1605105338769805824,10.0.1.128,44,pick,-0.730,-0.730,-0.730,0.000,0.000,0.000
1605105339769421056,10.0.1.128,38,pick,-0.740,-0.740,-0.740,0.000,0.000,0.000
1605105340774820096,10.0.1.128,42,pick,-0.750,-0.750,-0.750,0.000,0.000,0.000
1605105341769798144,10.0.1.128,36,pick,-0.760,-0.760,-0.760,0.000,0.000,0.000
1605105342768538880,10.0.1.128,33,pick,-0.770,-0.770,-0.770,0.000,0.000,0.000
1605105344115990016,10.0.1.128,380,move_up,-0.750,-0.750,-0.750,0.000,0.000,0.000
1605105345579122944,10.0.1.128,402,move_up,-0.730,-0.730,-0.730,0.000,0.000,0.000
1605105346978908160,10.0.1.128,391,move_up,-0.710,-0.710,-0.710,0.000,0.000,0.000
1605105348429925888,10.0.1.128,397,move_up,-0.690,-0.690,-0.690,0.000,0.000,0.000
1605105349877798144,10.0.1.128,365,move_up,-0.670,-0.670,-0.670,0.000,0.000,0.000
1605105351278393856,10.0.1.128,372,move_up,-0.650,-0.650,-0.650,0.000,0.000,0.000
1605105352761664000,10.0.1.128,411,move_up,-0.630,-0.630,-0.630,0.000,0.000,0.000
1605105354258941952,10.0.1.128,424,move_up,-0.610,-0.610,-0.610,0.000,0.000,0.000
1605105355721224960,10.0.1.128,405,move_up,-0.590,-0.590,-0.590,0.000,0.000,0.000
1605105357111465984,10.0.1.128,362,move_up,-0.570,-0.570,-0.570,0.000,0.000,0.000
1605105358579806208,10.0.1.128,420,move_up,-0.550,-0.550,-0.550,0.000,0.000,0.000
1605105360082259968,10.0.1.128,408,move_up,-0.530,-0.530,-0.530,0.000,0.000,0.000
1605105361589915904,10.0.1.128,446,move_up,-0.510,-0.510,-0.510,0.000,0.000,0.000
1605105363083760128,10.0.1.128,424,move_up,-0.490,-0.490,-0.490,0.000,0.000,0.000
1605105364539108864,10.0.1.128,399,move_up,-0.470,-0.470,-0.470,0.000,0.000,0.000
