timestamp,node,latency,action,cpu,ram,tx,rx,instances
1605184378475804160,10.0.1.122,2015.0,,13.418000000000003,38.00575,175487.0,107288.0,1
1605184380994025984,10.0.1.122,529.0,move_down,13.333333333333334,38.010983333333336,225714.0,131773.0,1
1605184382465431808,10.0.1.122,409.0,move_down,15.345714285714283,38.01294285714285,165241.0,98938.0,1
1605184383874708992,10.0.1.122,375.0,move_down,17.205714285714286,38.02828571428571,139171.0,85129.0,1
1605184385284305152,10.0.1.122,361.0,move_down,13.243333333333334,38.05608333333333,133576.0,74954.0,1
1605184386714731008,10.0.1.122,367.0,move_down,21.483333333333334,38.07553333333333,131973.0,75121.0,1
1605184388144334080,10.0.1.122,380.0,move_down,18.673333333333332,38.039500000000004,131465.0,74443.0,1
1605184389554803968,10.0.1.122,364.0,move_down,17.425,38.048625,200621.0,107376.0,1
1605184390966978048,10.0.1.122,368.0,move_down,14.483333333333334,38.05496666666667,140890.0,75455.0,1
1605184392395830016,10.0.1.122,366.0,move_down,16.89666666666667,38.05441666666667,125096.0,73733.0,1
1605184393815648000,10.0.1.122,350.0,move_down,17.1,38.060362500000004,191980.0,102390.0,1
1605184395224685056,10.0.1.122,351.0,move_down,16.900000000000002,38.06261666666666,133944.0,74625.0,1
1605184396654712064,10.0.1.122,368.0,move_down,16.736666666666665,38.035199999999996,124328.0,75194.0,1
1605184398084187904,10.0.1.122,381.0,move_down,16.924999999999997,38.0296875,182311.0,111567.0,1
1605184399518605056,10.0.1.122,376.0,move_down,17.330000000000002,38.014950000000006,146114.0,83550.0,1
1605184400945122048,10.0.1.122,377.0,move_down,15.603333333333332,38.015816666666666,121297.0,71517.0,1
1605184402337174784,10.0.1.122,353.0,move_down,17.9525,38.036175,183983.0,104552.0,1
1605184403804318976,10.0.1.122,400.0,move_down,15.603333333333333,38.0335,134351.0,73308.0,1
1605184405233907968,10.0.1.122,389.0,move_down,18.026666666666667,38.03496666666666,116002.0,71260.0,1
1605184406663981056,10.0.1.122,379.0,move_down,16.145000000000003,38.01815,195784.0,102848.0,1
1605184408094676992,10.0.1.122,369.0,move_down,16.80666666666667,38.02171666666667,130176.0,74016.0,1
1605184409504856064,10.0.1.122,365.0,move_down,18.474285714285713,38.02115714285714,164259.0,94155.0,1
1605184410933910016,10.0.1.122,362.0,move_down,16.481428571428573,38.03232857142857,144222.0,81435.0,1
1605184412385565952,10.0.1.122,374.0,move_down,16.23,38.028571428571425,155256.0,88174.0,1
1605184413795116800,10.0.1.122,366.0,move_down,18.455000000000002,38.0344,149395.0,83212.0,1
1605184415204414976,10.0.1.122,364.0,move_down,19.05,38.04557142857142,180325.0,89976.0,1
1605184416615435008,10.0.1.122,367.0,move_down,18.237142857142857,38.051657142857145,155357.0,82435.0,1
1605184418054889984,10.0.1.122,397.0,move_down,17.066666666666666,38.0438,122337.0,74381.0,1
1605184419484679936,10.0.1.122,403.0,move_down,14.96,38.0546875,179163.0,108671.0,1
1605184420875931136,10.0.1.122,354.0,move_down,18.473333333333333,38.071666666666665,140111.0,76431.0,1
1605184421975347968,10.0.1.122,37.0,pick,17.68,38.0563,78936.0,47742.0,1
1605184422974534912,10.0.1.122,34.0,pick,14.093333333333334,38.07095,112577.0,66212.0,1
1605184423975356928,10.0.1.122,34.0,pick,12.94,38.068325,69059.0,43512.0,1
1605184424974100224,10.0.1.122,32.0,pick,12.030000000000001,38.06765,70890.0,43399.0,1
1605184425974350848,10.0.1.122,31.0,pick,11.799999999999999,38.05943333333334,108725.0,65150.0,1
1605184426995403008,10.0.1.122,50.0,pick,12.51,38.066725,70386.0,43336.0,1
1605184427994112000,10.0.1.122,48.0,pick,14.129999999999999,38.0882,70827.0,41685.0,1
1605184428994859008,10.0.1.122,47.0,pick,14.43,38.09456666666667,119456.0,75272.0,1
1605184429994784000,10.0.1.122,46.0,pick,13.224999999999998,38.113899999999994,69786.0,42694.0,1
1605184430994089984,10.0.1.122,44.0,pick,13.375,38.050025000000005,72035.0,43535.0,1
1605184431994287872,10.0.1.122,43.0,pick,13.340000000000002,38.04933333333333,103503.0,64136.0,1
