timestamp,node,latency,action,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1605143068838535168,10.0.1.143,2012,,0.000,0.000,0.000,0.000,0.000,0.000
1605143085999932160,10.0.1.143,2314,move_down,-0.140,-0.140,-0.140,0.000,0.000,0.000
1605143088078025216,10.0.1.143,1058,move_down,-0.160,-0.160,-0.160,0.000,0.000,0.000
1605143090306227968,10.0.1.143,929,move_down,-0.180,-0.180,-0.180,0.000,0.000,0.000
1605143091992950016,10.0.1.143,556,move_down,-0.200,-0.200,-0.200,0.000,0.000,0.000
1605143093977217792,10.0.1.143,804,move_down,-0.220,-0.220,-0.220,0.000,0.000,0.000
1605143095775702016,10.0.1.143,649,move_down,-0.240,-0.240,-0.240,0.000,0.000,0.000
1605143098300096000,10.0.1.143,1105,move_down,-0.260,-0.260,-0.260,0.000,0.000,0.000
1605143100340306944,10.0.1.143,1020,move_down,-0.280,-0.280,-0.280,0.000,0.000,0.000
1605143102027312896,10.0.1.143,625,move_down,-0.300,-0.300,-0.300,0.000,0.000,0.000
1605143103652471040,10.0.1.143,576,move_down,-0.320,-0.320,-0.320,0.000,0.000,0.000
1605143105305217024,10.0.1.143,630,move_down,-0.340,-0.340,-0.340,0.000,0.000,0.000
1605143107293436928,10.0.1.143,573,move_down,-0.360,-0.360,-0.360,0.000,0.000,0.000
1605143109085239808,10.0.1.143,615,move_down,-0.380,-0.380,-0.380,0.000,0.000,0.000
1605143110891119104,10.0.1.143,719,move_down,-0.400,-0.400,-0.400,0.000,0.000,0.000
1605143112656943104,10.0.1.143,695,move_down,-0.420,-0.420,-0.420,0.000,0.000,0.000
1605143114356129792,10.0.1.143,662,move_down,-0.440,-0.440,-0.440,0.000,0.000,0.000
1605143116127064832,10.0.1.143,745,move_down,-0.460,-0.460,-0.460,0.000,0.000,0.000
1605143117887811840,10.0.1.143,696,move_down,-0.480,-0.480,-0.480,0.000,0.000,0.000
1605143120125072896,10.0.1.143,521,move_down,-0.500,-0.500,-0.500,0.000,0.000,0.000
1605143122058737920,10.0.1.143,855,move_down,-0.520,-0.520,-0.520,0.000,0.000,0.000
1605143123809463040,10.0.1.143,703,move_down,-0.540,-0.540,-0.540,0.000,0.000,0.000
1605143125457619968,10.0.1.143,566,move_down,-0.560,-0.560,-0.560,0.000,0.000,0.000
1605143127592199168,10.0.1.143,1015,move_down,-0.580,-0.580,-0.580,0.000,0.000,0.000
1605143129355011072,10.0.1.143,703,move_down,-0.600,-0.600,-0.600,0.000,0.000,0.000
1605143131344551168,10.0.1.143,924,move_down,-0.620,-0.620,-0.620,0.000,0.000,0.000
1605143133552867840,10.0.1.143,1069,move_down,-0.640,-0.640,-0.640,0.000,0.000,0.000
1605143135800509952,10.0.1.143,1135,move_down,-0.660,-0.660,-0.660,0.000,0.000,0.000
1605143137815291904,10.0.1.143,908,move_down,-0.680,-0.680,-0.680,0.000,0.000,0.000
1605143140287851008,10.0.1.143,1307,move_down,-0.700,-0.700,-0.700,0.000,0.000,0.000
1605143142556461056,10.0.1.143,62,pick,-0.720,-0.720,-0.720,0.000,0.000,0.000
1605143145562708992,10.0.1.143,63,pick,-0.750,-0.750,-0.750,0.000,0.000,0.000
1605143146567076864,10.0.1.143,66,pick,-0.760,-0.760,-0.760,0.000,0.000,0.000
1605143147543566848,10.0.1.143,35,pick,-0.770,-0.770,-0.770,0.000,0.000,0.000
1605143149574657024,10.0.1.143,52,pick,-0.790,-0.790,-0.790,0.000,0.000,0.000
1605143150594983936,10.0.1.143,72,pick,-0.800,-0.800,-0.800,0.000,0.000,0.000
1605143152608745216,10.0.1.143,78,pick,-0.820,-0.820,-0.820,0.000,0.000,0.000
1605143154589540864,10.0.1.143,48,pick,-0.840,-0.840,-0.840,0.000,0.000,0.000
1605143156615351040,10.0.1.143,70,pick,-0.860,-0.860,-0.860,0.000,0.000,0.000
1605143157593154816,10.0.1.143,46,pick,-0.870,-0.870,-0.870,0.000,0.000,0.000
1605143158599076864,10.0.1.143,50,pick,-0.880,-0.880,-0.880,0.000,0.000,0.000
1605143159620732160,10.0.1.143,70,pick,-0.890,-0.890,-0.890,0.000,0.000,0.000
1605143161196135936,10.0.1.143,644,move_up,-0.870,-0.870,-0.870,0.000,0.000,0.000
1605143163418075136,10.0.1.143,936,move_up,-0.850,-0.850,-0.850,0.000,0.000,0.000
1605143165292828160,10.0.1.143,725,move_up,-0.830,-0.830,-0.830,0.000,0.000,0.000
1605143167517684992,10.0.1.143,1081,move_up,-0.810,-0.810,-0.810,0.000,0.000,0.000
1605143169305991936,10.0.1.143,694,move_up,-0.790,-0.790,-0.790,0.000,0.000,0.000
1605143171274923008,10.0.1.143,841,move_up,-0.770,-0.770,-0.770,0.000,0.000,0.000
1605143173292700928,10.0.1.143,918,move_up,-0.750,-0.750,-0.750,0.000,0.000,0.000
1605143175292929792,10.0.1.143,943,move_up,-0.730,-0.730,-0.730,0.000,0.000,0.000
1605143177037895936,10.0.1.143,655,move_up,-0.710,-0.710,-0.710,0.000,0.000,0.000
1605143180550714880,10.0.1.143,1899,move_up,-0.690,-0.690,-0.690,0.000,0.000,0.000
1605143182404911104,10.0.1.143,680,move_up,-0.670,-0.670,-0.670,0.000,0.000,0.000
1605143184365030144,10.0.1.143,807,move_up,-0.650,-0.650,-0.650,0.000,0.000,0.000
1605143186239661824,10.0.1.143,748,move_up,-0.630,-0.630,-0.630,0.000,0.000,0.000
1605143188340771840,10.0.1.143,961,move_up,-0.610,-0.610,-0.610,0.000,0.000,0.000
1605143190350744064,10.0.1.143,661,move_up,-0.590,-0.590,-0.590,0.000,0.000,0.000
1605143192071744000,10.0.1.143,617,move_up,-0.570,-0.570,-0.570,0.000,0.000,0.000
1605143194259923968,10.0.1.143,1168,move_up,-0.550,-0.550,-0.550,0.000,0.000,0.000
1605143196181643008,10.0.1.143,818,move_up,-0.530,-0.530,-0.530,0.000,0.000,0.000
1605143197955810048,10.0.1.143,564,move_up,-0.510,-0.510,-0.510,0.000,0.000,0.000
1605143199934561024,10.0.1.143,815,move_up,-0.490,-0.490,-0.490,0.000,0.000,0.000
1605143201924886016,10.0.1.143,929,move_up,-0.470,-0.470,-0.470,0.000,0.000,0.000
1605143204062948864,10.0.1.143,1087,move_up,-0.450,-0.450,-0.450,0.000,0.000,0.000
1605143205796667136,10.0.1.143,721,move_up,-0.430,-0.430,-0.430,0.000,0.000,0.000
1605143208209618944,10.0.1.143,1088,move_up,-0.410,-0.410,-0.410,0.000,0.000,0.000
1605143210053082112,10.0.1.143,779,move_up,-0.390,-0.390,-0.390,0.000,0.000,0.000
1605143212364553984,10.0.1.143,872,move_up,-0.370,-0.370,-0.370,0.000,0.000,0.000
1605143214224890880,10.0.1.143,538,move_up,-0.350,-0.350,-0.350,0.000,0.000,0.000
1605143216577542912,10.0.1.143,1269,move_up,-0.330,-0.330,-0.330,0.000,0.000,0.000
1605143218801678848,10.0.1.143,653,move_up,-0.310,-0.310,-0.310,0.000,0.000,0.000
1605143220291462912,10.0.1.143,41,place,-0.300,-0.300,-0.300,0.000,0.000,0.000
1605143223335763968,10.0.1.143,74,place,-0.270,-0.270,-0.270,0.000,0.000,0.000
1605143225316518144,10.0.1.143,48,place,-0.250,-0.250,-0.250,0.000,0.000,0.000
1605143227350550016,10.0.1.143,69,place,-0.230,-0.230,-0.230,0.000,0.000,0.000
1605143228381899008,10.0.1.143,85,place,-0.220,-0.220,-0.220,0.000,0.000,0.000
1605143229362472960,10.0.1.143,64,place,-0.210,-0.210,-0.210,0.000,0.000,0.000
1605143230363441920,10.0.1.143,60,place,-0.200,-0.200,-0.200,0.000,0.000,0.000
1605143231358432000,10.0.1.143,52,place,-0.190,-0.190,-0.190,0.000,0.000,0.000
1605143232367343872,10.0.1.143,60,place,-0.180,-0.180,-0.180,0.000,0.000,0.000
1605143233379897088,10.0.1.143,65,place,-0.170,-0.170,-0.170,0.000,0.000,0.000
1605143235379045120,10.0.1.143,42,place,-0.150,-0.150,-0.150,0.000,0.000,0.000
1605143236374759936,10.0.1.143,35,place,-0.140,-0.140,-0.140,0.000,0.000,0.000
1605143237396653056,10.0.1.143,56,place,-0.130,-0.130,-0.130,0.000,0.000,0.000
1605143240128513024,10.0.1.143,778,move_down,-0.140,-0.140,-0.140,0.000,0.000,0.000
1605143241962480128,10.0.1.143,703,move_down,-0.160,-0.160,-0.160,0.000,0.000,0.000
1605143244246478080,10.0.1.143,1159,move_down,-0.180,-0.180,-0.180,0.000,0.000,0.000
1605143246107991808,10.0.1.143,518,move_down,-0.200,-0.200,-0.200,0.000,0.000,0.000
1605143248326586112,10.0.1.143,1183,move_down,-0.220,-0.220,-0.220,0.000,0.000,0.000
1605143250445944064,10.0.1.143,641,move_down,-0.240,-0.240,-0.240,0.000,0.000,0.000
1605143252213417984,10.0.1.143,594,move_down,-0.260,-0.260,-0.260,0.000,0.000,0.000
1605143254016641024,10.0.1.143,813,move_down,-0.280,-0.280,-0.280,0.000,0.000,0.000
1605143256733800960,10.0.1.143,1597,move_down,-0.300,-0.300,-0.300,0.000,0.000,0.000
1605143258505181952,10.0.1.143,735,move_down,-0.320,-0.320,-0.320,0.000,0.000,0.000
1605143260195115008,10.0.1.143,610,move_down,-0.340,-0.340,-0.340,0.000,0.000,0.000
1605143262219096064,10.0.1.143,915,move_down,-0.360,-0.360,-0.360,0.000,0.000,0.000
1605143263855942912,10.0.1.143,564,move_down,-0.380,-0.380,-0.380,0.000,0.000,0.000
1605143266437851904,10.0.1.143,1150,move_down,-0.400,-0.400,-0.400,0.000,0.000,0.000
1605143268196902144,10.0.1.143,669,move_down,-0.420,-0.420,-0.420,0.000,0.000,0.000
1605143269960883968,10.0.1.143,587,move_down,-0.440,-0.440,-0.440,0.000,0.000,0.000
1605143271704328960,10.0.1.143,622,move_down,-0.460,-0.460,-0.460,0.000,0.000,0.000
1605143273570120960,10.0.1.143,726,move_down,-0.480,-0.480,-0.480,0.000,0.000,0.000
1605143275644814080,10.0.1.143,1051,move_down,-0.500,-0.500,-0.500,0.000,0.000,0.000
1605143277783226880,10.0.1.143,1107,move_down,-0.520,-0.520,-0.520,0.000,0.000,0.000
1605143280000137984,10.0.1.143,1029,move_down,-0.540,-0.540,-0.540,0.000,0.000,0.000
1605143282288579072,10.0.1.143,1147,move_down,-0.560,-0.560,-0.560,0.000,0.000,0.000
1605143284344804096,10.0.1.143,901,move_down,-0.580,-0.580,-0.580,0.000,0.000,0.000
1605143286514525952,10.0.1.143,984,move_down,-0.600,-0.600,-0.600,0.000,0.000,0.000
1605143288594544896,10.0.1.143,1033,move_down,-0.620,-0.620,-0.620,0.000,0.000,0.000
1605143291017394176,10.0.1.143,1275,move_down,-0.640,-0.640,-0.640,0.000,0.000,0.000
1605143292929568000,10.0.1.143,605,move_down,-0.660,-0.660,-0.660,0.000,0.000,0.000
1605143294985598976,10.0.1.143,823,move_down,-0.680,-0.680,-0.680,0.000,0.000,0.000
1605143297088656896,10.0.1.143,818,move_down,-0.700,-0.700,-0.700,0.000,0.000,0.000
1605143298251440128,10.0.1.143,56,pick,-0.710,-0.710,-0.710,0.000,0.000,0.000
1605143300255002880,10.0.1.143,36,pick,-0.730,-0.730,-0.730,0.000,0.000,0.000
1605143301258382080,10.0.1.143,37,pick,-0.740,-0.740,-0.740,0.000,0.000,0.000
1605143302282624000,10.0.1.143,58,pick,-0.750,-0.750,-0.750,0.000,0.000,0.000
1605143303308819968,10.0.1.143,83,pick,-0.760,-0.760,-0.760,0.000,0.000,0.000
1605143304257608960,10.0.1.143,29,pick,-0.770,-0.770,-0.770,0.000,0.000,0.000
1605143305289346048,10.0.1.143,56,pick,-0.780,-0.780,-0.780,0.000,0.000,0.000
1605143306319794944,10.0.1.143,79,pick,-0.790,-0.790,-0.790,0.000,0.000,0.000
1605143307300311040,10.0.1.143,56,pick,-0.800,-0.800,-0.800,0.000,0.000,0.000
1605143308294814208,10.0.1.143,49,pick,-0.810,-0.810,-0.810,0.000,0.000,0.000
1605143309286729984,10.0.1.143,40,pick,-0.820,-0.820,-0.820,0.000,0.000,0.000
1605143310317712128,10.0.1.143,65,pick,-0.830,-0.830,-0.830,0.000,0.000,0.000
1605143311326447104,10.0.1.143,61,pick,-0.840,-0.840,-0.840,0.000,0.000,0.000
1605143312334371072,10.0.1.143,67,pick,-0.850,-0.850,-0.850,0.000,0.000,0.000
1605143313317112832,10.0.1.143,43,pick,-0.860,-0.860,-0.860,0.000,0.000,0.000
1605143314399523072,10.0.1.143,124,pick,-0.870,-0.870,-0.870,0.000,0.000,0.000
1605143315327725056,10.0.1.143,52,pick,-0.880,-0.880,-0.880,0.000,0.000,0.000
1605143316347599872,10.0.1.143,64,pick,-0.890,-0.890,-0.890,0.000,0.000,0.000
1605143317921138944,10.0.1.143,635,move_up,-0.870,-0.870,-0.870,0.000,0.000,0.000
1605143319808342016,10.0.1.143,651,move_up,-0.850,-0.850,-0.850,0.000,0.000,0.000
1605143321634932992,10.0.1.143,650,move_up,-0.830,-0.830,-0.830,0.000,0.000,0.000
1605143323831759872,10.0.1.143,1090,move_up,-0.810,-0.810,-0.810,0.000,0.000,0.000
1605143325719582208,10.0.1.143,769,move_up,-0.790,-0.790,-0.790,0.000,0.000,0.000
1605143327938564096,10.0.1.143,1178,move_up,-0.770,-0.770,-0.770,0.000,0.000,0.000
1605143330261559040,10.0.1.143,1152,move_up,-0.750,-0.750,-0.750,0.000,0.000,0.000
1605143332075859968,10.0.1.143,717,move_up,-0.730,-0.730,-0.730,0.000,0.000,0.000
1605143333910088960,10.0.1.143,615,move_up,-0.710,-0.710,-0.710,0.000,0.000,0.000
1605143335815979008,10.0.1.143,844,move_up,-0.690,-0.690,-0.690,0.000,0.000,0.000
1605143337578537984,10.0.1.143,629,move_up,-0.670,-0.670,-0.670,0.000,0.000,0.000
1605143339466556160,10.0.1.143,607,move_up,-0.650,-0.650,-0.650,0.000,0.000,0.000
