timestamp,node,latency,action,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1605135703976788992,10.0.1.137,2025,,0.000,0.000,0.000,0.000,0.000,0.000
1605135707206102016,10.0.1.137,1248,move_down,-0.020,-0.020,-0.020,0.000,0.000,0.000
1605135708958804992,10.0.1.137,653,move_down,-0.040,-0.040,-0.040,0.000,0.000,0.000
1605135710703816960,10.0.1.137,592,move_down,-0.060,-0.060,-0.060,0.000,0.000,0.000
1605135712316171776,10.0.1.137,504,move_down,-0.080,-0.080,-0.080,0.000,0.000,0.000
1605135713834275840,10.0.1.137,426,move_down,-0.100,-0.100,-0.100,0.000,0.000,0.000
1605135715742702848,10.0.1.137,781,move_down,-0.120,-0.120,-0.120,0.000,0.000,0.000
1605135717339227904,10.0.1.137,504,move_down,-0.140,-0.140,-0.140,0.000,0.000,0.000
1605135719191296000,10.0.1.137,622,move_down,-0.160,-0.160,-0.160,0.000,0.000,0.000
1605135720866554112,10.0.1.137,537,move_down,-0.180,-0.180,-0.180,0.000,0.000,0.000
1605135722657560064,10.0.1.137,739,move_down,-0.200,-0.200,-0.200,0.000,0.000,0.000
1605135724647724032,10.0.1.137,933,move_down,-0.220,-0.220,-0.220,0.000,0.000,0.000
1605135726170684928,10.0.1.137,484,move_down,-0.240,-0.240,-0.240,0.000,0.000,0.000
1605135727865801216,10.0.1.137,658,move_down,-0.260,-0.260,-0.260,0.000,0.000,0.000
1605135729506967040,10.0.1.137,520,move_down,-0.280,-0.280,-0.280,0.000,0.000,0.000
1605135731203600896,10.0.1.137,625,move_down,-0.300,-0.300,-0.300,0.000,0.000,0.000
1605135732918988032,10.0.1.137,564,move_down,-0.320,-0.320,-0.320,0.000,0.000,0.000
1605135734746885120,10.0.1.137,705,move_down,-0.340,-0.340,-0.340,0.000,0.000,0.000
1605135736413265920,10.0.1.137,634,move_down,-0.360,-0.360,-0.360,0.000,0.000,0.000
1605135738476318976,10.0.1.137,1029,move_down,-0.380,-0.380,-0.380,0.000,0.000,0.000
1605135740207766016,10.0.1.137,613,move_down,-0.400,-0.400,-0.400,0.000,0.000,0.000
1605135742184472064,10.0.1.137,868,move_down,-0.420,-0.420,-0.420,0.000,0.000,0.000
1605135744412686080,10.0.1.137,695,move_down,-0.440,-0.440,-0.440,0.000,0.000,0.000
1605135746250816000,10.0.1.137,814,move_down,-0.460,-0.460,-0.460,0.000,0.000,0.000
1605135747806153984,10.0.1.137,513,move_down,-0.480,-0.480,-0.480,0.000,0.000,0.000
1605135749490323968,10.0.1.137,664,move_down,-0.500,-0.500,-0.500,0.000,0.000,0.000
1605135751481427968,10.0.1.137,883,move_down,-0.520,-0.520,-0.520,0.000,0.000,0.000
1605135753451868928,10.0.1.137,865,move_down,-0.540,-0.540,-0.540,0.000,0.000,0.000
1605135755105462016,10.0.1.137,569,move_down,-0.560,-0.560,-0.560,0.000,0.000,0.000
1605135756868176896,10.0.1.137,670,move_down,-0.580,-0.580,-0.580,0.000,0.000,0.000
1605135758053739008,10.0.1.137,46,pick,-0.590,-0.590,-0.590,0.000,0.000,0.000
1605135759061672960,10.0.1.137,54,pick,-0.600,-0.600,-0.600,0.000,0.000,0.000
1605135760087877120,10.0.1.137,71,pick,-0.610,-0.610,-0.610,0.000,0.000,0.000
1605135761068240896,10.0.1.137,50,pick,-0.620,-0.620,-0.620,0.000,0.000,0.000
1605135763070471168,10.0.1.137,49,pick,-0.640,-0.640,-0.640,0.000,0.000,0.000
1605135764077405952,10.0.1.137,55,pick,-0.650,-0.650,-0.650,0.000,0.000,0.000
