timestamp,cpu,ram,tx_bytes,rx_bytes
1605117397871421528,13.0,15.5,296788971146,143555499528
1605117399882529725,12.9,15.6,296789168818,143555612000
1605117401925092244,12.8,15.6,296789394861,143555736654
1605117403941805442,12.8,15.5,296789588315,143555850179
1605117405958999583,12.8,15.5,296789803972,143555971341
1605117407997920616,12.8,15.5,296790008841,143556088413
1605117410064418825,12.8,15.5,296790227043,143556209445
1605117412109853225,12.8,15.6,296790436325,143556333563
1605117414149542905,12.8,15.5,296790632970,143556447293
1605117416191794296,12.8,15.5,296790864208,143556573357
1605117418269998478,12.8,15.6,296791067237,143556688965
1605117420287007403,12.7,15.5,296791287894,143556809264
1605117422329139992,12.7,15.5,296791494569,143556928274
1605117424368595519,12.7,15.5,296791708687,143557046161
1605117426423330903,12.6,15.6,296791927269,143557170461
1605117428472554574,12.6,15.6,296792134285,143557285839
1605117430501883570,12.6,15.6,296792307173,143557388941
1605117432504007850,12.6,15.6,296792476040,143557490489
1605117434507972532,12.6,15.5,296792636516,143557591901
1605117436511195715,12.5,15.5,296792798489,143557692620
1605117438510415593,12.4,15.6,296792948855,143557792056
1605117440542546062,12.4,15.6,296793116521,143557897057
1605117442574493850,12.4,15.5,296793284954,143557999493
1605117444604687472,12.4,15.6,296793450738,143558100981
1605117446626202034,12.4,15.5,296793621781,143558205040
1605117448700318839,12.4,15.7,296793813658,143558317120
1605117450756928055,12.4,15.5,296794034776,143558437779
1605117452811510519,12.4,15.6,296794240428,143558556654
1605117454858729332,12.4,15.5,296794446922,143558671986
1605117456903645769,12.4,15.6,296794671591,143558796092
1605117458962793450,12.4,15.6,296794876712,143558911565
1605117461010179004,12.4,15.5,296795100392,143559036863
1605117463051249702,12.4,15.5,296795309425,143559153099
1605117465082491456,12.3,15.6,296795530670,143559273251
1605117467115536484,12.3,15.6,296795747709,143559394596
1605117469151832351,12.2,15.6,296795955685,143559511636
1605117471170926986,12.2,15.6,296796176388,143559635717
1605117473216398092,12.2,15.6,296796375313,143559750547
1605117475263334126,12.2,15.5,296796593536,143559873075
1605117477291184099,12.2,15.6,296796802235,143559989958
1605117479391836810,12.2,15.5,296797034683,143560114678
1605117481469746591,12.2,15.5,296797242276,143560236102
1605117483445702130,12.2,14.3,296797434262,143560348497
1605117485431010212,12.2,14.3,296797660088,143560472781
1605117487331773414,12.2,13.1,296797850661,143560580298
1605117489240989661,12.2,13.1,296798041358,143560688621
1605117491131051878,12.2,13.0,296798196582,143560783841
1605117493027434197,12.2,13.0,296798355282,143560881944
1605117494898447858,12.2,13.1,296798502708,143560975874
1605117496764366145,12.2,13.1,296798652262,143561069390
1605117498624902857,12.1,13.1,296798799248,143561163022
1605117500521802930,12.1,13.1,296798962636,143561262393
1605117502406393678,12.1,13.1,296799110919,143561357644
1605117504297253909,12.1,13.1,296799258569,143561451640
1605117506184561672,12.1,13.1,296799412626,143561547416
1605117508102967635,12.1,13.0,296799566589,143561642062
1605117510019029340,12.1,13.0,296799770582,143561756754
1605117511918267083,12.1,13.1,296799957665,143561864158
1605117513822817100,12.1,13.1,296800150524,143561972164
1605117515729412747,12.1,13.0,296800358857,143562091522
1605117517630021697,12.1,13.1,296800557061,143562202565
1605117519533258578,12.1,13.1,296800739533,143562309061
1605117521439821532,12.1,13.1,296800956393,143562423511
1605117523346847918,12.1,13.1,296801145588,143562535960
1605117525254454013,12.1,13.1,296801332653,143562642599
1605117527157053970,12.1,13.1,296801547674,143562756770
1605117529074921714,12.1,13.1,296801742963,143562871492
1605117530985129551,11.9,13.1,296801934568,143562980750
1605117532876330544,11.9,13.0,296802134861,143563091921
1605117534751185245,11.9,13.0,296802331170,143563203658
1605117536695441630,11.9,13.0,296802522717,143563312342
1605117538597762036,11.9,13.0,296802726648,143563423831
1605117540507841584,11.9,13.2,296802921560,143563536201
1605117542413462237,11.9,13.1,296803110510,143563644215
1605117544305272765,11.9,13.1,296803303975,143563754477
1605117546199347104,11.9,13.2,296803507243,143563870844
1605117548089612617,11.9,13.1,296803696206,143563977309
1605117549988448132,11.9,13.1,296803883158,143564084549
1605117551865909237,11.9,13.1,296804048376,143564180440
1605117553740356324,11.8,13.2,296804203071,143564274538
1605117555619534840,11.8,13.2,296804354813,143564371553
1605117557503373131,11.8,13.2,296804505017,143564465672
1605117559392763398,11.8,13.2,296804657073,143564563253
1605117561284586975,11.8,13.2,296804800133,143564658205
1605117563167224522,11.8,13.2,296804948269,143564752726
1605117565051062541,11.8,13.2,296805099049,143564847418
1605117566926311481,11.8,13.1,296805246000,143564942106
1605117568816656136,11.8,13.2,296805391263,143565034773
1605117570683939765,11.8,13.1,296805590421,143565144772
1605117572555581171,11.8,13.1,296805779973,143565254747
1605117574423711932,11.8,13.2,296805967568,143565360352
1605117576291903893,11.8,13.1,296806160906,143565467912
1605117578156299957,11.8,13.2,296806358209,143565582380
1605117580025405475,11.8,13.2,296806542060,143565688166
1605117581892950581,11.8,13.1,296806723930,143565793242
1605117583766287639,11.8,13.2,296806932688,143565909289
1605117585638623035,11.8,13.1,296807136005,143566020329
1605117587481528907,11.8,13.1,296807321829,143566123391
1605117589341325568,11.8,13.1,296807528037,143566237652
1605117591214912191,11.8,13.2,296807724864,143566348784
1605117593111744464,11.8,13.1,296807912654,143566456043
1605117594978795471,11.8,13.2,296808115279,143566567938
1605117596858553907,11.8,13.1,296808308575,143566679164
1605117598734542978,11.8,13.2,296808498132,143566785886
1605117600580660210,11.8,13.1,296808685208,143566890803
1605117602443494149,11.8,13.1,296808892349,143567006584
1605117604294521500,11.8,13.2,296809076025,143567110999
1605117606166151765,11.8,13.2,296809267282,143567222356
1605117608037107735,11.8,13.1,296809463584,143567334557
1605117609922451713,11.8,13.1,296809654722,143567444033
1605117611756970779,11.8,13.1,296809815655,143567538119
1605117613615601607,11.8,13.1,296809975324,143567634100
1605117615460908584,11.8,13.2,296810130771,143567726141
1605117617310719912,11.8,13.2,296810280016,143567818971
1605117619163050895,11.8,13.2,296810435611,143567915535
1605117621002773911,11.8,13.1,296810595651,143568009493
1605117622899586250,11.8,13.3,296810760122,143568105414
1605117624754199853,11.8,13.1,296810908467,143568197601
1605117626617914771,11.7,13.2,296811063797,143568292633
1605117628490826027,11.7,13.2,296811218675,143568386023
1605117630368771994,11.7,13.1,296811396649,143568489175
1605117632208036377,11.7,13.2,296811578628,143568592183
1605117634051417544,11.7,13.2,296811779808,143568700401
1605117635929017361,11.7,13.2,296811980115,143568813763
1605117637772268924,11.7,13.2,296812157914,143568917084
1605117639623115083,11.7,13.2,296812341638,143569021037
1605117641494498755,11.7,13.2,296812544003,143569134455
1605117643353678465,11.7,13.1,296812731546,143569241404
1605117645235376819,11.7,13.1,296812916854,143569348382
1605117647118554717,11.7,13.2,296813118588,143569461151
1605117649001881247,11.7,13.1,296813321519,143569574069
1605117650886140274,11.6,13.2,296813504851,143569681466
1605117652784726068,11.6,13.2,296813708009,143569792726
1605117654670816027,11.6,13.1,296813902638,143569905337
1605117656555782781,11.6,13.2,296814100472,143570012498
1605117658428061068,11.6,13.1,296814289421,143570119261
1605117660312273826,11.6,13.1,296814488550,143570233186
1605117662198618865,11.6,13.1,296814673667,143570340837
1605117664079437728,11.6,13.2,296814862421,143570447495
1605117665961084064,11.6,13.2,296815070548,143570565272
1605117667829170509,11.6,13.2,296815265692,143570673283
1605117669713419671,11.6,13.2,296815449311,143570778882
1605117671583579559,11.6,13.2,296815634928,143570885085
1605117673447484258,11.6,13.1,296815798534,143570981870
1605117675310815975,11.6,13.1,296815951667,143571075103
1605117677176848358,11.6,13.2,296816111696,143571171788
1605117679035193445,11.6,13.1,296816261916,143571267635
1605117680914592638,11.6,13.1,296816416492,143571363142
1605117682821082305,11.6,13.2,296816574124,143571458097
1605117684689630013,11.6,13.2,296816726789,143571552653
1605117686559846948,11.6,13.1,296816876581,143571645517
1605117688423005134,11.6,13.1,296817027252,143571738305
1605117690288182306,11.6,13.2,296817178539,143571831929
1605117692174331456,11.6,13.2,296817377064,143571946157
1605117694063402524,11.6,13.2,296817565580,143572054508
1605117695961029806,11.6,13.2,296817751548,143572163102
1605117697848382971,11.6,13.2,296817966309,143572279224
1605117699709755571,11.6,13.2,296818159492,143572386744
1605117701575650231,11.6,13.1,296818343583,143572492532
1605117703462357282,11.6,13.2,296818541762,143572604026
1605117705343103131,11.6,13.2,296818735844,143572714965
1605117707226685188,11.6,13.1,296818926753,143572821943
1605117709125708889,11.6,13.1,296819136860,143572936907
1605117711053138842,11.6,13.1,296819333000,143573051629
1605117712938716211,11.6,13.1,296819521086,143573159104
1605117714785129150,11.6,13.2,296819702491,143573262745
1605117716670984298,11.6,13.1,296819914537,143573380249
1605117718558703740,11.6,13.2,296820100160,143573486698
1605117720432291327,11.6,13.2,296820284453,143573592135
1605117722322513477,11.6,13.2,296820505118,143573710323
1605117724209482802,11.6,13.2,296820690834,143573818128
1605117726098658465,11.6,13.1,296820890058,143573930424
1605117727961416605,11.6,13.2,296821103057,143574045733
1605117729830775864,11.6,13.2,296821288772,143574151536
1605117731698807568,11.6,13.2,296821477247,143574258581
1605117733567279601,11.6,13.2,296821632461,143574353474
1605117735401513479,11.6,13.2,296821790728,143574446808
1605117737242468489,11.6,13.2,296821944722,143574542495
1605117739150163065,11.6,13.1,296822107341,143574641235
1605117741003379328,11.6,13.1,296822264251,143574735742
1605117742870505668,11.6,13.1,296822419786,143574829489
1605117744738068358,11.6,13.1,296822565213,143574923399
1605117746607734928,11.6,13.1,296822721002,143575018125
1605117748451763167,11.6,13.2,296822873769,143575111377
1605117750294787913,11.6,13.2,296823024098,143575203125
1605117752174363267,11.6,13.1,296823196423,143575306902
1605117754061635125,11.6,13.2,296823400709,143575419899
1605117755947133290,11.6,13.2,296823600457,143575531602
1605117757834507978,11.6,13.2,296823793742,143575639552
1605117759696517201,11.6,13.1,296824000525,143575750375
1605117761562414714,11.6,13.2,296824186715,143575860573
1605117763442153520,11.6,13.2,296824370373,143575967596
1605117765307513235,11.6,13.1,296824569742,143576074911
1605117767186330984,11.6,13.2,296824760379,143576188866
1605117769122125359,11.6,13.3,296824947057,143576300046
1605117770992553776,11.5,13.2,296825132592,143576408334
1605117772874163399,11.5,13.2,296825344698,143576524099
1605117774734576853,11.5,13.2,296825535587,143576631010
1605117776599239329,11.5,13.2,296825732746,143576737772
1605117778483101384,11.5,13.1,296825941168,143576852223
1605117780337835163,11.5,13.2,296826128610,143576959208
1605117782216066512,11.5,13.2,296826313142,143577065484
1605117784078855798,11.5,13.2,296826520707,143577178921
1605117785937541195,11.5,13.2,296826713361,143577290738
1605117787801732814,11.5,13.1,296826899457,143577396737
1605117789671907791,11.5,13.2,296827106853,143577507084
1605117791558340585,11.4,13.1,296827301906,143577619361
1605117793403984465,11.4,13.2,296827462109,143577714391
1605117795273051477,11.4,13.2,296827613236,143577807905
1605117797153848228,11.4,13.2,296827776448,143577906404
1605117799021643436,11.4,13.2,296827930707,143578002857
1605117800864866436,11.4,13.2,296828082175,143578097290
1605117802719042969,11.4,13.1,296828231030,143578189928
1605117804575169635,11.4,13.2,296828381783,143578283634
1605117806442339769,11.4,13.1,296828534249,143578376948
1605117808306416059,11.4,13.1,296828684422,143578469916
1605117810170794730,11.4,13.2,296828835382,143578561982
1605117812055101312,11.4,13.1,296829012129,143578666657
1605117813935629398,11.4,13.2,296829188935,143578770504
1605117815820845975,11.4,13.2,296829386910,143578878260
1605117817707032567,11.4,13.1,296829584717,143578993681
1605117819588164125,11.4,13.2,296829778526,143579100788
1605117821470399232,11.4,13.1,296829953717,143579205473
1605117823355441738,11.4,13.2,296830164752,143579321900
1605117825238248034,11.4,13.2,296830353181,143579427744
1605117827145979021,11.4,13.1,296830541372,143579537067
1605117829026389418,11.4,13.2,296830744186,143579653282
1605117830933652060,11.4,13.1,296830942798,143579763698
1605117832824362820,11.4,13.2,296831129633,143579870395
1605117834684137928,11.4,13.1,296831338627,143579982506
1605117836546531650,11.4,13.2,296831530584,143580092084
1605117838433159796,11.4,13.1,296831714478,143580198296
1605117840320538341,11.4,13.1,296831925261,143580311555
1605117842209212585,11.4,13.2,296832123384,143580422322
1605117844101053324,11.4,13.1,296832313139,143580529734
1605117845964673798,11.4,13.1,296832522809,143580642414
1605117847824941764,11.4,13.1,296832710267,143580752510
1605117849700962269,11.4,13.2,296832898732,143580859348
1605117851588362465,11.4,13.1,296833073987,143580965627
1605117853463244978,11.4,13.1,296833260667,143581072177
1605117855337023418,11.4,13.1,296833417235,143581167134
1605117857252316800,11.4,13.2,296833578432,143581263208
1605117859133794909,11.4,13.1,296833732926,143581360525
1605117861003379769,11.4,13.1,296833892303,143581455998
1605117862850195141,11.4,13.1,296834045970,143581547877
1605117864698471034,11.4,13.1,296834192759,143581641095
1605117866546747962,11.4,13.1,296834346180,143581732457
1605117868398616064,11.4,13.1,296834493228,143581824943
1605117870255209994,11.4,13.1,296834653097,143581918086
1605117872120476515,11.4,13.2,296834805155,143582011942
1605117874010552881,11.4,13.2,296835005678,143582128031
1605117875899231636,11.4,13.1,296835190210,143582233400
1605117877755928524,11.4,13.1,296835372155,143582337963
1605117879645904015,11.4,13.1,296835586944,143582456124
1605117881531353709,11.4,13.2,296835775316,143582562882
1605117883414195550,11.4,13.1,296835955832,143582668241
1605117885301869490,11.4,13.2,296836164133,143582783094
1605117887222754924,11.4,13.2,296836349028,143582893547
1605117889097083750,11.4,13.2,296836539395,143583002617
1605117890988944649,11.4,13.2,296836754565,143583118161
1605117892884270644,11.4,13.2,296836957946,143583229092
1605117894771545845,11.4,13.1,296837151046,143583336138
1605117896660505254,11.4,13.2,296837348913,143583448581
1605117898563564237,11.4,13.1,296837540110,143583560270
1605117900452437350,11.4,13.2,296837722877,143583666941
1605117902343678001,11.4,13.1,296837934120,143583779880
1605117904234713132,11.4,13.1,296838129486,143583894912
1605117906120707210,11.4,13.1,296838327871,143584004963
1605117908000735869,11.4,13.2,296838527105,143584113059
1605117909904246354,11.4,13.1,296838727672,143584229486
1605117911791285768,11.4,13.1,296838914387,143584336455
1605117913641743825,11.4,13.2,296839100112,143584441774
1605117915549548218,11.4,13.2,296839264628,143584538391
1605117917420761354,11.4,13.2,296839423951,143584633997
1605117919294809800,11.4,13.2,296839574800,143584731018
1605117921183815249,11.4,13.2,296839731531,143584826640
1605117923053747214,11.4,13.1,296839884372,143584920332
1605117924926334102,11.4,13.2,296840035761,143585014267
1605117926799123220,11.4,13.2,296840188546,143585107784
1605117928688474475,11.4,13.2,296840341989,143585202188
1605117930562430392,11.4,13.1,296840494807,143585296264
1605117932438297458,11.4,13.2,296840647588,143585389928
1605117934326335695,11.4,13.2,296840839289,143585499194
1605117936216698904,11.4,13.1,296841028644,143585608939
1605117938096225218,11.4,13.1,296841222946,143585715765
1605117939983455067,11.4,13.2,296841431301,143585828435
1605117941876163079,11.4,13.1,296841622228,143585939137
1605117943754920395,11.4,13.1,296841805665,143586044928
1605117945679473432,11.4,13.1,296842014613,143586161584
1605117947556581384,11.4,13.2,296842214835,143586272982
1605117949448707999,11.4,13.1,296842409772,143586382874
1605117951316361368,11.4,13.2,296842584207,143586488889
1605117953170419022,11.4,13.1,296842795599,143586603755
1605117955024132751,11.4,13.2,296842974358,143586708520
1605117956882292504,11.4,13.2,296843166576,143586815177
1605117958760884792,11.4,13.1,296843377434,143586928879
1605117960646058276,11.4,13.2,296843567366,143587037405
1605117962529845656,11.4,13.1,296843757062,143587144061
1605117964388526852,11.4,13.2,296843967990,143587258260
1605117966259004775,11.4,13.2,296844160970,143587370879
1605117968138106229,11.4,13.1,296844342415,143587476906
1605117970027629326,11.4,13.2,296844549475,143587586360
1605117971906113126,11.4,13.2,296844742232,143587699991
1605117973820640689,11.4,13.2,296844931743,143587808872
1605117975680941571,11.4,13.1,296845091158,143587903722
1605117977541641292,11.4,13.1,296845244004,143587998268
1605117979379286337,11.4,13.2,296845396811,143588092693
1605117981249585055,11.4,13.1,296845546837,143588187746
1605117983113791039,11.4,13.2,296845703135,143588281543
1605117984973828952,11.4,13.2,296845852390,143588375086
1605117986833213863,11.4,13.2,296846000905,143588468403
1605117988710782735,11.4,13.2,296846150784,143588561609
1605117990570388695,11.4,13.2,296846303652,143588655270
1605117992433035957,11.4,13.1,296846452007,143588747784
1605117994314478785,11.3,13.1,296846633773,143588853360
1605117996199189926,11.4,13.2,296846826979,143588958800
1605117998051201346,11.3,13.2,296847021830,143589070770
1605117999924750792,11.3,13.2,296847210197,143589177984
1605118001800430182,11.3,13.1,296847394774,143589284604
1605118003652640898,11.3,13.2,296847594625,143589395463
1605118005566054461,11.3,13.2,296847797714,143589509550
1605118007438513125,11.3,13.2,296847987379,143589615924
1605118009328223911,11.3,13.2,296848207519,143589735312
1605118011207190262,11.3,13.1,296848403462,143589845233
1605118013080310554,11.3,13.1,296848586382,143589950438
1605118014951284699,11.3,13.1,296848801863,143590063844
1605118016819991696,11.3,13.2,296848988393,143590174578
1605118018673451438,11.3,13.2,296849168716,143590277555
1605118020538884745,11.3,13.2,296849361501,143590384799
1605118022395296066,11.3,13.2,296849576887,143590500791
1605118024248880195,11.3,13.1,296849763767,143590609018
1605118026102239671,11.3,13.2,296849962089,143590716579
1605118027956506133,11.3,13.2,296850164792,143590828433
1605118029844223689,11.3,13.2,296850347839,143590938018
1605118031723040984,11.3,13.1,296850534997,143591044443
1605118033626291193,11.3,13.2,296850742958,143591158257
1605118035481695706,11.3,13.2,296850910158,143591260954
1605118037334991387,11.3,13.1,296851063311,143591355677
1605118039193903162,11.3,13.2,296851213382,143591452344
1605118041054861376,11.3,13.2,296851351856,143591546426
1605118042910586333,11.3,13.1,296851499333,143591639506
1605118044771146468,11.3,13.2,296851650020,143591733235
1605118046627471327,11.3,13.2,296851799048,143591825939
1605118048486189040,11.3,13.2,296851945576,143591918475
1605118050341006616,11.3,13.1,296852089265,143592010072
1605118052203614788,11.3,13.1,296852242292,143592103438
1605118054080824390,11.3,13.2,296852409167,143592201919
1605118055941923947,11.3,13.1,296852600980,143592314783
1605118057819201882,11.3,13.1,296852786158,143592420136
1605118059694615701,11.3,13.1,296852969899,143592524866
1605118061613086738,11.3,13.2,296853186929,143592644375
1605118063495058061,11.3,13.2,296853369925,143592750173
1605118065357563741,11.3,13.1,296853559178,143592855925
1605118067242248291,11.3,13.2,296853767548,143592968955
1605118069136533087,11.3,13.1,296853963238,143593081914
1605118070999372702,11.3,13.2,296854137302,143593187570
1605118072844656454,11.3,13.1,296854346073,143593298563
1605118074719110989,11.3,13.2,296854534131,143593411812
1605118076577955803,11.3,13.2,296854718810,143593516873
1605118078444491295,11.3,13.2,296854904527,143593622885
1605118080298808574,11.3,13.1,296855106656,143593735678
1605118082177490409,11.3,13.1,296855291281,143593843712
1605118084034931430,11.3,13.2,296855470327,143593949051
1605118085894066374,11.3,13.1,296855680913,143594062373
1605118087774950524,11.3,13.2,296855870345,143594176003
1605118089664516662,11.3,13.2,296856053780,143594281707
1605118091562311892,11.3,13.1,296856259126,143594393704
1605118093420929731,11.3,13.2,296856441082,143594503193
1605118095279956257,11.3,13.2,296856631944,143594608520
1605118097142865793,11.3,13.2,296856778393,143594702884
1605118099011072760,11.3,13.1,296856930845,143594801397
1605118100902349590,11.3,13.2,296857078618,143594896568
1605118102748743596,11.3,13.1,296857226056,143594990430
1605118104586816940,11.3,13.1,296857371419,143595082545
1605118106424902075,11.3,13.1,296857515752,143595173937
1605118108263626967,11.3,13.1,296857662876,143595264977
1605118110102333179,11.3,13.2,296857809863,143595356486
1605118111938791860,11.3,13.2,296857950857,143595447960
1605118113777475808,11.3,13.2,296858100093,143595541848
1605118115655507352,11.2,13.2,296858266929,143595644917
1605118117535329886,11.2,13.1,296858446649,143595749875
1605118119407639976,11.3,13.1,296858650270,143595861432
1605118121301965463,11.2,13.3,296858846909,143595971508
1605118123179692814,11.3,13.2,296859024970,143596078433
1605118125061988397,11.3,13.2,296859234145,143596190342
1605118126913408341,11.3,13.2,296859421294,143596298320
1605118128776883524,11.3,13.2,296859613300,143596404533
1605118130657198491,11.3,13.1,296859827276,143596518993
1605118132529012564,11.3,13.2,296860016404,143596630926
1605118134396403265,11.3,13.1,296860200627,143596736352
1605118136272834853,11.3,13.2,296860388538,143596843676
1605118138123557327,11.3,13.1,296860591691,143596955386
1605118139969248089,11.3,13.2,296860775049,143597063513
1605118141838373769,11.3,13.1,296860962843,143597168898
1605118143692368267,11.3,13.2,296861170635,143597283127
1605118145570331134,11.3,13.1,296861365638,143597393572
1605118147423080831,11.3,13.2,296861554349,143597501492
1605118149305606758,11.3,13.1,296861767200,143597612721
1605118151180939452,11.3,13.2,296861964827,143597725079
1605118153033131398,11.3,13.2,296862150786,143597828345
1605118154920015203,11.3,13.1,296862339871,143597935575
1605118156788470805,11.3,13.1,296862527490,143598043088
1605118158662664290,11.3,13.2,296862694914,143598138910
1605118160548151011,11.3,13.2,296862859800,143598237629
1605118162416357928,11.3,13.2,296863011837,143598331277
1605118164294435034,11.3,13.2,296863168065,143598426058
1605118166174575458,11.3,13.2,296863331065,143598520807
1605118168061719007,11.3,13.2,296863492127,143598615755
1605118169955251388,11.3,13.2,296863641735,143598709914
1605118171828756872,11.2,13.2,296863793037,143598803255
1605118173701059321,11.2,13.1,296863943160,143598896709
1605118175587857660,11.2,13.2,296864116020,143598995507
1605118177473411091,11.2,13.1,296864301351,143599105300
1605118179337968569,11.2,13.2,296864480772,143599209234
1605118181224185810,11.3,13.2,296864686184,143599318218
1605118183114642204,11.2,13.1,296864880902,143599432738
1605118184994241306,11.2,13.1,296865073281,143599539618
1605118186867395851,11.2,13.1,296865264100,143599646627
1605118188767298062,11.2,13.1,296865471947,143599762447
1605118190658487481,11.2,13.2,296865670282,143599875578
1605118192547464672,11.2,13.2,296865851168,143599981098
1605118194435889446,11.3,13.1,296866063966,143600094860
1605118196331263246,11.2,13.2,296866253459,143600205081
1605118198230286640,11.3,13.1,296866452004,143600314432
1605118200111784484,11.3,13.2,296866652901,143600426142
1605118202001228754,11.3,13.1,296866848817,143600538183
1605118203892198106,11.3,13.1,296867036501,143600647113
1605118205788653207,11.3,13.1,296867243093,143600759622
1605118207645694546,11.3,13.2,296867439652,143600872344
1605118209539720237,11.3,13.2,296867627956,143600978545
1605118211414134999,11.3,13.1,296867813165,143601085802
1605118213282183397,11.3,13.2,296868031461,143601201549
1605118215170946868,11.3,13.1,296868219953,143601307985
1605118217057107347,11.3,13.1,296868411074,143601417442
1605118218903784028,11.3,13.2,296868571500,143601514992
1605118220789766100,11.3,13.1,296868727047,143601611372
1605118222636174725,11.3,13.2,296868875726,143601703236
1605118224487712052,11.3,13.2,296869025760,143601795628
1605118226360772432,11.3,13.1,296869180156,143601890807
1605118228230726381,11.3,13.2,296869332271,143601983183
1605118230079759053,11.3,13.2,296869482106,143602075649
1605118231940417059,11.2,13.2,296869641769,143602169543
1605118233792590424,11.2,13.1,296869793036,143602262655
1605118235661255399,11.2,13.2,296869946146,143602356372
1605118237598136300,11.2,13.1,296870130730,143602464283
1605118239466865598,11.2,13.2,296870330800,143602577196
1605118241328863491,11.2,13.1,296870519846,143602681385
1605118243198724998,11.2,13.2,296870708928,143602789074
1605118245067465132,11.2,13.2,296870917526,143602901179
1605118246965560755,11.2,13.2,296871112963,143603013824
1605118248870877822,11.2,13.1,296871306929,143603124168
1605118250761096576,11.2,13.2,296871522821,143603238514
1605118252651111206,11.2,13.1,296871717456,143603349562
1605118254540425416,11.2,13.2,296871905161,143603456456
1605118256429902509,11.2,13.2,296872114061,143603568886
1605118258297164603,11.2,13.2,296872305387,143603678598
1605118260159724318,11.3,13.1,296872485422,143603783923
1605118262050181929,11.3,13.2,296872689150,143603893183
1605118263942390286,11.3,13.1,296872896909,143604012684
1605118265870599798,11.3,13.1,296873091718,143604122004
1605118267753776482,11.3,13.2,296873288677,143604233704
