timestamp,node,latency,action,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1605188130666136064,10.0.1.152,NaN,,0.000,0.000,0.000,0.000,0.000,0.000
1605188132699631872,10.0.1.152,2033,,0.000,0.000,0.000,0.000,0.000,0.000
1605188137365711872,10.0.1.152,NaN,move_down,-0.040,-0.040,-0.040,0.000,0.000,0.000
1605188139442970112,10.0.1.152,NaN,move_down,-0.060,-0.060,-0.060,0.000,0.000,0.000
1605188141541569024,10.0.1.152,NaN,move_down,-0.080,-0.080,-0.080,0.000,0.000,0.000
1605188143612646144,10.0.1.152,NaN,move_down,-0.100,-0.100,-0.100,0.000,0.000,0.000
1605188145684434944,10.0.1.152,NaN,move_down,-0.120,-0.120,-0.120,0.000,0.000,0.000
1605188147757975040,10.0.1.152,NaN,move_down,-0.140,-0.140,-0.140,0.000,0.000,0.000
1605188149878146816,10.0.1.152,NaN,move_down,-0.160,-0.160,-0.160,0.000,0.000,0.000
1605188151997960192,10.0.1.152,NaN,move_down,-0.180,-0.180,-0.180,0.000,0.000,0.000
1605188154050791936,10.0.1.152,NaN,move_down,-0.200,-0.200,-0.200,0.000,0.000,0.000
1605188156238449152,10.0.1.152,NaN,move_down,-0.220,-0.220,-0.220,0.000,0.000,0.000
1605188158307086080,10.0.1.152,NaN,move_down,-0.240,-0.240,-0.240,0.000,0.000,0.000
1605188160377172992,10.0.1.152,NaN,move_down,-0.260,-0.260,-0.260,0.000,0.000,0.000
1605188162491100928,10.0.1.152,NaN,move_down,-0.280,-0.280,-0.280,0.000,0.000,0.000
1605188164575848192,10.0.1.152,NaN,move_down,-0.300,-0.300,-0.300,0.000,0.000,0.000
1605188166662112000,10.0.1.152,NaN,move_down,-0.320,-0.320,-0.320,0.000,0.000,0.000
1605188168826891008,10.0.1.152,NaN,move_down,-0.340,-0.340,-0.340,0.000,0.000,0.000
1605188170886797056,10.0.1.152,NaN,move_down,-0.360,-0.360,-0.360,0.000,0.000,0.000
1605188173037970944,10.0.1.152,NaN,move_down,-0.380,-0.380,-0.380,0.000,0.000,0.000
1605188175105588992,10.0.1.152,NaN,move_down,-0.400,-0.400,-0.400,0.000,0.000,0.000
1605188177230257152,10.0.1.152,NaN,move_down,-0.420,-0.420,-0.420,0.000,0.000,0.000
1605188179296163072,10.0.1.152,NaN,move_down,-0.440,-0.440,-0.440,0.000,0.000,0.000
1605188181471921920,10.0.1.152,NaN,move_down,-0.460,-0.460,-0.460,0.000,0.000,0.000
1605188183612942848,10.0.1.152,NaN,move_down,-0.480,-0.480,-0.480,0.000,0.000,0.000
1605188185704372992,10.0.1.152,NaN,move_down,-0.500,-0.500,-0.500,0.000,0.000,0.000
1605188187789230080,10.0.1.152,NaN,move_down,-0.520,-0.520,-0.520,0.000,0.000,0.000
1605188189900059904,10.0.1.152,NaN,move_down,-0.540,-0.540,-0.540,0.000,0.000,0.000
1605188191967077888,10.0.1.152,NaN,move_down,-0.560,-0.560,-0.560,0.000,0.000,0.000
1605188194095704064,10.0.1.152,NaN,move_down,-0.580,-0.580,-0.580,0.000,0.000,0.000
1605188196164891904,10.0.1.152,NaN,move_down,-0.600,-0.600,-0.600,0.000,0.000,0.000
1605188198355766016,10.0.1.152,NaN,move_down,-0.620,-0.620,-0.620,0.000,0.000,0.000
1605188200459738112,10.0.1.152,NaN,move_down,-0.640,-0.640,-0.640,0.000,0.000,0.000
1605188202593044992,10.0.1.152,NaN,move_down,-0.660,-0.660,-0.660,0.000,0.000,0.000
1605188204721754112,10.0.1.152,NaN,move_down,-0.680,-0.680,-0.680,0.000,0.000,0.000
1605188206831835904,10.0.1.152,NaN,move_down,-0.700,-0.700,-0.700,0.000,0.000,0.000
1605188208901597952,10.0.1.152,NaN,move_down,-0.720,-0.720,-0.720,0.000,0.000,0.000
1605188210960019200,10.0.1.152,NaN,move_down,-0.740,-0.740,-0.740,0.000,0.000,0.000
1605188213047761920,10.0.1.152,NaN,move_down,-0.760,-0.760,-0.760,0.000,0.000,0.000
1605188215185893120,10.0.1.152,NaN,move_down,-0.780,-0.780,-0.780,0.000,0.000,0.000
1605188217278135040,10.0.1.152,NaN,move_down,-0.800,-0.800,-0.800,0.000,0.000,0.000
1605188219389785088,10.0.1.152,NaN,move_down,-0.820,-0.820,-0.820,0.000,0.000,0.000
1605188221535810048,10.0.1.152,NaN,move_down,-0.840,-0.840,-0.840,0.000,0.000,0.000
1605188223643846912,10.0.1.152,NaN,move_down,-0.860,-0.860,-0.860,0.000,0.000,0.000
1605188225790963968,10.0.1.152,NaN,move_down,-0.880,-0.880,-0.880,0.000,0.000,0.000
1605188228000273920,10.0.1.152,NaN,move_down,-0.900,-0.900,-0.900,0.000,0.000,0.000
1605188230158191872,10.0.1.152,NaN,move_down,-0.920,-0.920,-0.920,0.000,0.000,0.000
1605188232232558848,10.0.1.152,NaN,move_down,-0.940,-0.940,-0.940,0.000,0.000,0.000
1605188234335612928,10.0.1.152,NaN,move_down,-0.960,-0.960,-0.960,0.000,0.000,0.000
