timestamp,node,latency,action,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1605186986880399104,10.0.1.143,NaN,,0.000,0.000,0.000,0.000,0.000,0.000
1605186990885082112,10.0.1.143,NaN,move_down,-0.020,-0.020,-0.020,0.000,0.000,0.000
1605186993682787840,10.0.1.143,2797,move_down,-0.020,-0.020,-0.020,0.000,0.000,0.000
1605186995251944192,10.0.1.143,522,move_down,-0.040,-0.040,-0.040,0.000,0.000,0.000
1605186996806981120,10.0.1.143,462,move_down,-0.060,-0.060,-0.060,0.000,0.000,0.000
1605186998379591936,10.0.1.143,512,move_down,-0.080,-0.080,-0.080,0.000,0.000,0.000
1605186999986376960,10.0.1.143,515,move_down,-0.100,-0.100,-0.100,0.000,0.000,0.000
1605187001513699072,10.0.1.143,423,move_down,-0.120,-0.120,-0.120,0.000,0.000,0.000
1605187002997783808,10.0.1.143,418,move_down,-0.140,-0.140,-0.140,0.000,0.000,0.000
1605187004778995968,10.0.1.143,676,move_down,-0.160,-0.160,-0.160,0.000,0.000,0.000
1605187006365742848,10.0.1.143,532,move_down,-0.180,-0.180,-0.180,0.000,0.000,0.000
1605187007950215936,10.0.1.143,487,move_down,-0.200,-0.200,-0.200,0.000,0.000,0.000
1605187009464116224,10.0.1.143,454,move_down,-0.220,-0.220,-0.220,0.000,0.000,0.000
1605187011082927872,10.0.1.143,555,move_down,-0.240,-0.240,-0.240,0.000,0.000,0.000
1605187012720009216,10.0.1.143,565,move_down,-0.260,-0.260,-0.260,0.000,0.000,0.000
1605187014393639168,10.0.1.143,612,move_down,-0.280,-0.280,-0.280,0.000,0.000,0.000
1605187016181772032,10.0.1.143,654,move_down,-0.300,-0.300,-0.300,0.000,0.000,0.000
1605187017809790976,10.0.1.143,538,move_down,-0.320,-0.320,-0.320,0.000,0.000,0.000
1605187019355288064,10.0.1.143,486,move_down,-0.340,-0.340,-0.340,0.000,0.000,0.000
1605187021061204992,10.0.1.143,651,move_down,-0.360,-0.360,-0.360,0.000,0.000,0.000
1605187022758582016,10.0.1.143,674,move_down,-0.380,-0.380,-0.380,0.000,0.000,0.000
1605187024476440832,10.0.1.143,648,move_down,-0.400,-0.400,-0.400,0.000,0.000,0.000
1605187025924460800,10.0.1.143,437,move_down,-0.420,-0.420,-0.420,0.000,0.000,0.000
1605187027605317120,10.0.1.143,602,move_down,-0.440,-0.440,-0.440,0.000,0.000,0.000
1605187029143641088,10.0.1.143,462,move_down,-0.460,-0.460,-0.460,0.000,0.000,0.000
1605187030700081152,10.0.1.143,466,move_down,-0.480,-0.480,-0.480,0.000,0.000,0.000
1605187032444840960,10.0.1.143,652,move_down,-0.500,-0.500,-0.500,0.000,0.000,0.000
1605187034262307840,10.0.1.143,656,move_down,-0.520,-0.520,-0.520,0.000,0.000,0.000
1605187035984528128,10.0.1.143,461,move_down,-0.540,-0.540,-0.540,0.000,0.000,0.000
1605187037602902784,10.0.1.143,586,move_down,-0.560,-0.560,-0.560,0.000,0.000,0.000
1605187039207469824,10.0.1.143,507,move_down,-0.580,-0.580,-0.580,0.000,0.000,0.000
1605187041307048960,10.0.1.143,NaN,pick,-0.600,-0.600,-0.600,0.000,0.000,0.000
1605187041358078976,10.0.1.143,50,pick,-0.600,-0.600,-0.600,0.000,0.000,0.000
1605187042393271808,10.0.1.143,83,pick,-0.610,-0.610,-0.610,0.000,0.000,0.000
1605187043359246080,10.0.1.143,48,pick,-0.620,-0.620,-0.620,0.000,0.000,0.000
1605187044349401856,10.0.1.143,36,pick,-0.630,-0.630,-0.630,0.000,0.000,0.000
1605187045360496896,10.0.1.143,47,pick,-0.640,-0.640,-0.640,0.000,0.000,0.000
1605187046383877120,10.0.1.143,57,pick,-0.650,-0.650,-0.650,0.000,0.000,0.000
1605187047378219008,10.0.1.143,50,pick,-0.660,-0.660,-0.660,0.000,0.000,0.000
1605187049334907904,10.0.1.143,NaN,pick,-0.680,-0.680,-0.680,0.000,0.000,0.000
1605187049400990976,10.0.1.143,66,pick,-0.680,-0.680,-0.680,0.000,0.000,0.000
1605187050377374976,10.0.1.143,39,pick,-0.690,-0.690,-0.690,0.000,0.000,0.000
1605187051399399168,10.0.1.143,60,pick,-0.700,-0.700,-0.700,0.000,0.000,0.000
1605187052400015104,10.0.1.143,60,pick,-0.710,-0.710,-0.710,0.000,0.000,0.000
1605187053402683904,10.0.1.143,54,pick,-0.720,-0.720,-0.720,0.000,0.000,0.000
1605187054392360960,10.0.1.143,37,pick,-0.730,-0.730,-0.730,0.000,0.000,0.000
1605187055418343936,10.0.1.143,58,pick,-0.740,-0.740,-0.740,0.000,0.000,0.000
1605187056398610944,10.0.1.143,37,pick,-0.750,-0.750,-0.750,0.000,0.000,0.000
1605187058367441920,10.0.1.143,NaN,pick,-0.770,-0.770,-0.770,0.000,0.000,0.000
1605187058431763968,10.0.1.143,64,pick,-0.770,-0.770,-0.770,0.000,0.000,0.000
1605187059864791040,10.0.1.143,496,move_up,-0.750,-0.750,-0.750,0.000,0.000,0.000
1605187061583104000,10.0.1.143,611,move_up,-0.730,-0.730,-0.730,0.000,0.000,0.000
1605187063160217088,10.0.1.143,535,move_up,-0.710,-0.710,-0.710,0.000,0.000,0.000
1605187064826082048,10.0.1.143,538,move_up,-0.690,-0.690,-0.690,0.000,0.000,0.000
1605187066423398912,10.0.1.143,528,move_up,-0.670,-0.670,-0.670,0.000,0.000,0.000
1605187068071901184,10.0.1.143,529,move_up,-0.650,-0.650,-0.650,0.000,0.000,0.000
1605187069691831040,10.0.1.143,514,move_up,-0.630,-0.630,-0.630,0.000,0.000,0.000
1605187071364808192,10.0.1.143,478,move_up,-0.610,-0.610,-0.610,0.000,0.000,0.000
1605187073055776000,10.0.1.143,603,move_up,-0.590,-0.590,-0.590,0.000,0.000,0.000
1605187074660638976,10.0.1.143,540,move_up,-0.570,-0.570,-0.570,0.000,0.000,0.000
1605187076262810112,10.0.1.143,523,move_up,-0.550,-0.550,-0.550,0.000,0.000,0.000
1605187077776328960,10.0.1.143,484,move_up,-0.530,-0.530,-0.530,0.000,0.000,0.000
1605187079402625024,10.0.1.143,575,move_up,-0.510,-0.510,-0.510,0.000,0.000,0.000
1605187081018605056,10.0.1.143,529,move_up,-0.490,-0.490,-0.490,0.000,0.000,0.000
1605187082716084992,10.0.1.143,586,move_up,-0.470,-0.470,-0.470,0.000,0.000,0.000
1605187084337121024,10.0.1.143,563,move_up,-0.450,-0.450,-0.450,0.000,0.000,0.000
1605187086003591936,10.0.1.143,625,move_up,-0.430,-0.430,-0.430,0.000,0.000,0.000
1605187087676534016,10.0.1.143,598,move_up,-0.410,-0.410,-0.410,0.000,0.000,0.000
1605187089508193024,10.0.1.143,673,move_up,-0.390,-0.390,-0.390,0.000,0.000,0.000
1605187091209945856,10.0.1.143,628,move_up,-0.370,-0.370,-0.370,0.000,0.000,0.000
1605187092902030080,10.0.1.143,532,move_up,-0.350,-0.350,-0.350,0.000,0.000,0.000
1605187094558598912,10.0.1.143,567,move_up,-0.330,-0.330,-0.330,0.000,0.000,0.000
1605187096281605888,10.0.1.143,653,move_up,-0.310,-0.310,-0.310,0.000,0.000,0.000
1605187097813772800,10.0.1.143,490,move_up,-0.290,-0.290,-0.290,0.000,0.000,0.000
1605187099498861056,10.0.1.143,508,move_up,-0.270,-0.270,-0.270,0.000,0.000,0.000
1605187101192261888,10.0.1.143,578,move_up,-0.250,-0.250,-0.250,0.000,0.000,0.000
1605187102722279168,10.0.1.143,505,move_up,-0.230,-0.230,-0.230,0.000,0.000,0.000
1605187104351236096,10.0.1.143,547,move_up,-0.210,-0.210,-0.210,0.000,0.000,0.000
1605187106031079168,10.0.1.143,565,move_up,-0.190,-0.190,-0.190,0.000,0.000,0.000
1605187107183625984,10.0.1.143,44,place,-0.180,-0.180,-0.180,0.000,0.000,0.000
1605187108202403072,10.0.1.143,61,place,-0.170,-0.170,-0.170,0.000,0.000,0.000
1605187110144582912,10.0.1.143,NaN,place,-0.150,-0.150,-0.150,0.000,0.000,0.000
1605187110241470976,10.0.1.143,96,place,-0.150,-0.150,-0.150,0.000,0.000,0.000
1605187111207358976,10.0.1.143,61,place,-0.140,-0.140,-0.140,0.000,0.000,0.000
1605187112204727808,10.0.1.143,57,place,-0.130,-0.130,-0.130,0.000,0.000,0.000
1605187113243756032,10.0.1.143,94,place,-0.120,-0.120,-0.120,0.000,0.000,0.000
1605187114212452864,10.0.1.143,61,place,-0.110,-0.110,-0.110,0.000,0.000,0.000
1605187115226779904,10.0.1.143,74,place,-0.100,-0.100,-0.100,0.000,0.000,0.000
1605187116204546816,10.0.1.143,49,place,-0.090,-0.090,-0.090,0.000,0.000,0.000
1605187117209012992,10.0.1.143,53,place,-0.080,-0.080,-0.080,0.000,0.000,0.000
1605187118203136000,10.0.1.143,44,place,-0.070,-0.070,-0.070,0.000,0.000,0.000
1605187119216705024,10.0.1.143,56,place,-0.060,-0.060,-0.060,0.000,0.000,0.000
1605187120201189120,10.0.1.143,37,place,-0.050,-0.050,-0.050,0.000,0.000,0.000
1605187121214016000,10.0.1.143,50,place,-0.040,-0.040,-0.040,0.000,0.000,0.000
1605187122205483008,10.0.1.143,41,place,-0.030,-0.030,-0.030,0.000,0.000,0.000
1605187123212882944,10.0.1.143,47,place,-0.020,-0.020,-0.020,0.000,0.000,0.000
1605187124231482880,10.0.1.143,58,place,-0.010,-0.010,-0.010,0.000,0.000,0.000
1605187125276401920,10.0.1.143,101,place,0.000,0.000,0.000,0.000,0.000,0.000
1605187126760338944,10.0.1.143,584,move_down,-0.020,-0.020,-0.020,0.000,0.000,0.000
1605187128428518912,10.0.1.143,570,move_down,-0.040,-0.040,-0.040,0.000,0.000,0.000
1605187130099159040,10.0.1.143,562,move_down,-0.060,-0.060,-0.060,0.000,0.000,0.000
1605187131806999808,10.0.1.143,606,move_down,-0.080,-0.080,-0.080,0.000,0.000,0.000
1605187133461096960,10.0.1.143,620,move_down,-0.100,-0.100,-0.100,0.000,0.000,0.000
1605187135081326848,10.0.1.143,568,move_down,-0.120,-0.120,-0.120,0.000,0.000,0.000
1605187136724909056,10.0.1.143,522,move_down,-0.140,-0.140,-0.140,0.000,0.000,0.000
1605187138353920000,10.0.1.143,454,move_down,-0.160,-0.160,-0.160,0.000,0.000,0.000
1605187139894785024,10.0.1.143,517,move_down,-0.180,-0.180,-0.180,0.000,0.000,0.000
1605187141450843136,10.0.1.143,468,move_down,-0.200,-0.200,-0.200,0.000,0.000,0.000
1605187143109015040,10.0.1.143,511,move_down,-0.220,-0.220,-0.220,0.000,0.000,0.000
1605187144715126016,10.0.1.143,528,move_down,-0.240,-0.240,-0.240,0.000,0.000,0.000
1605187146290288896,10.0.1.143,526,move_down,-0.260,-0.260,-0.260,0.000,0.000,0.000
1605187148072112128,10.0.1.143,572,move_down,-0.280,-0.280,-0.280,0.000,0.000,0.000
1605187149622600960,10.0.1.143,504,move_down,-0.300,-0.300,-0.300,0.000,0.000,0.000
1605187151187543040,10.0.1.143,499,move_down,-0.320,-0.320,-0.320,0.000,0.000,0.000
1605187152968615936,10.0.1.143,643,move_down,-0.340,-0.340,-0.340,0.000,0.000,0.000
1605187154732354048,10.0.1.143,652,move_down,-0.360,-0.360,-0.360,0.000,0.000,0.000
1605187156271447808,10.0.1.143,503,move_down,-0.380,-0.380,-0.380,0.000,0.000,0.000
1605187157763629056,10.0.1.143,448,move_down,-0.400,-0.400,-0.400,0.000,0.000,0.000
1605187159551971072,10.0.1.143,696,move_down,-0.420,-0.420,-0.420,0.000,0.000,0.000
1605187161250842112,10.0.1.143,645,move_down,-0.440,-0.440,-0.440,0.000,0.000,0.000
1605187162860177152,10.0.1.143,572,move_down,-0.460,-0.460,-0.460,0.000,0.000,0.000
1605187164534390016,10.0.1.143,681,move_down,-0.480,-0.480,-0.480,0.000,0.000,0.000
1605187166132611072,10.0.1.143,512,move_down,-0.500,-0.500,-0.500,0.000,0.000,0.000
1605187167732438016,10.0.1.143,546,move_down,-0.520,-0.520,-0.520,0.000,0.000,0.000
1605187169594702080,10.0.1.143,740,move_down,-0.540,-0.540,-0.540,0.000,0.000,0.000
1605187171181129984,10.0.1.143,512,move_down,-0.560,-0.560,-0.560,0.000,0.000,0.000
1605187172996385024,10.0.1.143,731,move_down,-0.580,-0.580,-0.580,0.000,0.000,0.000
1605187174123742976,10.0.1.143,50,pick,-0.590,-0.590,-0.590,0.000,0.000,0.000
1605187175122508032,10.0.1.143,47,pick,-0.600,-0.600,-0.600,0.000,0.000,0.000
1605187176164518144,10.0.1.143,87,pick,-0.610,-0.610,-0.610,0.000,0.000,0.000
1605187177145826048,10.0.1.143,67,pick,-0.620,-0.620,-0.620,0.000,0.000,0.000
1605187178119628800,10.0.1.143,40,pick,-0.630,-0.630,-0.630,0.000,0.000,0.000
1605187179127040000,10.0.1.143,46,pick,-0.640,-0.640,-0.640,0.000,0.000,0.000
1605187181090339840,10.0.1.143,NaN,pick,-0.660,-0.660,-0.660,0.000,0.000,0.000
1605187181130413056,10.0.1.143,39,pick,-0.660,-0.660,-0.660,0.000,0.000,0.000
1605187182136833024,10.0.1.143,44,pick,-0.670,-0.670,-0.670,0.000,0.000,0.000
1605187184131494144,10.0.1.143,NaN,pick,-0.690,-0.690,-0.690,0.000,0.000,0.000
1605187184189101056,10.0.1.143,57,pick,-0.690,-0.690,-0.690,0.000,0.000,0.000
1605187185188353024,10.0.1.143,54,pick,-0.700,-0.700,-0.700,0.000,0.000,0.000
1605187186185676032,10.0.1.143,49,pick,-0.710,-0.710,-0.710,0.000,0.000,0.000
1605187187189000960,10.0.1.143,47,pick,-0.720,-0.720,-0.720,0.000,0.000,0.000
1605187188203702016,10.0.1.143,61,pick,-0.730,-0.730,-0.730,0.000,0.000,0.000
1605187189188771072,10.0.1.143,41,pick,-0.740,-0.740,-0.740,0.000,0.000,0.000
1605187191168979968,10.0.1.143,NaN,pick,-0.760,-0.760,-0.760,0.000,0.000,0.000
1605187191219230976,10.0.1.143,50,pick,-0.760,-0.760,-0.760,0.000,0.000,0.000
1605187193183645952,10.0.1.143,NaN,move_up,-0.750,-0.750,-0.750,0.000,0.000,0.000
1605187193731358976,10.0.1.143,547,move_up,-0.750,-0.750,-0.750,0.000,0.000,0.000
1605187195493794816,10.0.1.143,694,move_up,-0.730,-0.730,-0.730,0.000,0.000,0.000
1605187197185491200,10.0.1.143,590,move_up,-0.710,-0.710,-0.710,0.000,0.000,0.000
1605187198779748864,10.0.1.143,553,move_up,-0.690,-0.690,-0.690,0.000,0.000,0.000
1605187200310051840,10.0.1.143,529,move_up,-0.670,-0.670,-0.670,0.000,0.000,0.000
1605187201937993984,10.0.1.143,602,move_up,-0.650,-0.650,-0.650,0.000,0.000,0.000
1605187203647748864,10.0.1.143,597,move_up,-0.630,-0.630,-0.630,0.000,0.000,0.000
1605187205282166016,10.0.1.143,575,move_up,-0.610,-0.610,-0.610,0.000,0.000,0.000
1605187206896315136,10.0.1.143,601,move_up,-0.590,-0.590,-0.590,0.000,0.000,0.000
1605187208476198912,10.0.1.143,514,move_up,-0.570,-0.570,-0.570,0.000,0.000,0.000
1605187210082565120,10.0.1.143,509,move_up,-0.550,-0.550,-0.550,0.000,0.000,0.000
1605187211697814016,10.0.1.143,521,move_up,-0.530,-0.530,-0.530,0.000,0.000,0.000
1605187213382499072,10.0.1.143,576,move_up,-0.510,-0.510,-0.510,0.000,0.000,0.000
1605187215106350848,10.0.1.143,598,move_up,-0.490,-0.490,-0.490,0.000,0.000,0.000
1605187216712513024,10.0.1.143,559,move_up,-0.470,-0.470,-0.470,0.000,0.000,0.000
1605187218377184000,10.0.1.143,519,move_up,-0.450,-0.450,-0.450,0.000,0.000,0.000
1605187220108679936,10.0.1.143,547,move_up,-0.430,-0.430,-0.430,0.000,0.000,0.000
1605187221680457984,10.0.1.143,504,move_up,-0.410,-0.410,-0.410,0.000,0.000,0.000
1605187223362883072,10.0.1.143,584,move_up,-0.390,-0.390,-0.390,0.000,0.000,0.000
1605187225140867840,10.0.1.143,689,move_up,-0.370,-0.370,-0.370,0.000,0.000,0.000
1605187226754254080,10.0.1.143,590,move_up,-0.350,-0.350,-0.350,0.000,0.000,0.000
1605187228467696896,10.0.1.143,460,move_up,-0.330,-0.330,-0.330,0.000,0.000,0.000
1605187230282952960,10.0.1.143,700,move_up,-0.310,-0.310,-0.310,0.000,0.000,0.000
1605187232165082880,10.0.1.143,697,move_up,-0.290,-0.290,-0.290,0.000,0.000,0.000
1605187233826782976,10.0.1.143,573,move_up,-0.270,-0.270,-0.270,0.000,0.000,0.000
1605187235472776960,10.0.1.143,553,move_up,-0.250,-0.250,-0.250,0.000,0.000,0.000
1605187237130834176,10.0.1.143,573,move_up,-0.230,-0.230,-0.230,0.000,0.000,0.000
1605187238813070080,10.0.1.143,629,move_up,-0.210,-0.210,-0.210,0.000,0.000,0.000
1605187240410883840,10.0.1.143,497,move_up,-0.190,-0.190,-0.190,0.000,0.000,0.000
1605187241520947968,10.0.1.143,61,place,-0.180,-0.180,-0.180,0.000,0.000,0.000
1605187242503362048,10.0.1.143,42,place,-0.170,-0.170,-0.170,0.000,0.000,0.000
1605187243526427136,10.0.1.143,62,place,-0.160,-0.160,-0.160,0.000,0.000,0.000
1605187245473705984,10.0.1.143,NaN,place,-0.140,-0.140,-0.140,0.000,0.000,0.000
1605187245523368960,10.0.1.143,49,place,-0.140,-0.140,-0.140,0.000,0.000,0.000
1605187246521123840,10.0.1.143,45,place,-0.130,-0.130,-0.130,0.000,0.000,0.000
1605187247531825920,10.0.1.143,55,place,-0.120,-0.120,-0.120,0.000,0.000,0.000
1605187248531449088,10.0.1.143,52,place,-0.110,-0.110,-0.110,0.000,0.000,0.000
1605187249543190016,10.0.1.143,62,place,-0.100,-0.100,-0.100,0.000,0.000,0.000
1605187250543750144,10.0.1.143,59,place,-0.090,-0.090,-0.090,0.000,0.000,0.000
1605187251518935808,10.0.1.143,33,place,-0.080,-0.080,-0.080,0.000,0.000,0.000
1605187252538275072,10.0.1.143,51,place,-0.070,-0.070,-0.070,0.000,0.000,0.000
1605187253540460032,10.0.1.143,52,place,-0.060,-0.060,-0.060,0.000,0.000,0.000
1605187254519732992,10.0.1.143,30,place,-0.050,-0.050,-0.050,0.000,0.000,0.000
1605187256491137024,10.0.1.143,NaN,place,-0.030,-0.030,-0.030,0.000,0.000,0.000
1605187256541853952,10.0.1.143,50,place,-0.030,-0.030,-0.030,0.000,0.000,0.000
1605187257549256192,10.0.1.143,56,place,-0.020,-0.020,-0.020,0.000,0.000,0.000
1605187258563092992,10.0.1.143,69,place,-0.010,-0.010,-0.010,0.000,0.000,0.000
1605187259570543104,10.0.1.143,59,place,0.000,0.000,0.000,0.000,0.000,0.000
1605187261048196096,10.0.1.143,535,move_down,-0.020,-0.020,-0.020,0.000,0.000,0.000
1605187262592876032,10.0.1.143,474,move_down,-0.040,-0.040,-0.040,0.000,0.000,0.000
1605187264179424000,10.0.1.143,510,move_down,-0.060,-0.060,-0.060,0.000,0.000,0.000
1605187265851200000,10.0.1.143,563,move_down,-0.080,-0.080,-0.080,0.000,0.000,0.000
1605187267696003840,10.0.1.143,626,move_down,-0.100,-0.100,-0.100,0.000,0.000,0.000
1605187269327513856,10.0.1.143,591,move_down,-0.120,-0.120,-0.120,0.000,0.000,0.000
1605187270810798848,10.0.1.143,423,move_down,-0.140,-0.140,-0.140,0.000,0.000,0.000
1605187272353995008,10.0.1.143,476,move_down,-0.160,-0.160,-0.160,0.000,0.000,0.000
1605187274013155072,10.0.1.143,573,move_down,-0.180,-0.180,-0.180,0.000,0.000,0.000
1605187275719905024,10.0.1.143,614,move_down,-0.200,-0.200,-0.200,0.000,0.000,0.000
1605187277406036992,10.0.1.143,510,move_down,-0.220,-0.220,-0.220,0.000,0.000,0.000
1605187279037028096,10.0.1.143,546,move_down,-0.240,-0.240,-0.240,0.000,0.000,0.000
