timestamp,cpu,ram,tx_bytes,rx_bytes
1605184325958621955,91.92,34.4651,334061155821,165931945381
1605184325981761833,91.92,34.5612,334061155821,165931945563
1605184326402051191,91.92,34.8026,334061157197,165931949298
1605184326419120121,91.92,34.8086,334061157197,165931949298
1605184326843655798,100,35.341,334061157197,165931950469
1605184326865618191,100,35.3584,334061157313,165931950469
1605184327285814858,100,34.8576,334061157415,165931950843
1605184327302993448,100,34.8676,334061157415,165931950843
1605184327732917968,92,34.9526,334061242638,165931960845
1605184327749231977,92,34.9598,334061242638,165931960845
1605184328182122742,92.08,35.1666,334061242724,165931961120
1605184328196397763,92.08,35.1627,334061242724,165931961120
1605184328619389341,100,37.1581,334061243012,165931961952
1605184328640657741,100,37.1634,334061243012,165931961952
1605184329058593958,100,37.2945,334061258714,165931978897
1605184329083826970,100,37.3126,334061261128,165931979612
1605184329502363504,100,37.365,334061288521,165932016049
1605184329525826898,100,37.3646,334061288637,165932016411
1605184329938918979,100,37.6046,334061291175,165932024632
1605184329974791259,100,37.6616,334061300260,165932035482
1605184330360115814,100,37.8564,334061456877,165932222199
1605184330402561617,100,37.8648,334061457765,165932223897
1605184330774694843,75.26,37.9132,334061563924,165932344262
1605184330833185134,56.7,37.9202,334061568003,165932349718
1605184331190483797,56.7,37.9644,334061696728,165932490307
1605184331262399313,56.7,37.9681,334061735814,165932526843
1605184331605608076,29.17,37.9646,334061741802,165932539374
1605184331692013845,29.17,37.9683,334061743078,165932543412
1605184332019092118,29.17,37.971,334061747008,165932555411
1605184332120970129,29.17,37.9874,334061748284,165932559171
1605184332432188284,29.17,37.9728,334061751880,165932570343
1605184332548397374,29.17,37.9884,334061753388,165932574827
1605184332845464138,10.42,37.9757,334061757279,165932586701
1605184332975251668,10.42,37.9905,334061759091,165932591958
1605184333258954822,10.42,37.965,334061762571,165932602652
1605184333403206253,10.42,37.979,334061764195,165932607720
1605184333672154543,10.42,37.9759,334061767629,165932617958
1605184333839568330,10.53,38.0079,334061769833,165932624614
1605184334085501309,11.58,37.9741,334061772921,165932633631
1605184334269730787,11.58,37.9802,334061775125,165932640823
1605184334499003916,11.58,37.9694,334061778118,165932649753
1605184334696474727,12.37,38.0095,334061780554,165932657305
1605184334911793413,11.46,37.9757,334061784003,165932666415
1605184335123207814,11.46,37.9704,334061786671,165932673795
1605184335325027148,11.46,37.9665,334061789193,165932681731
1605184335548316138,11.46,37.956,334061791861,165932690017
1605184335739180795,19.59,37.9591,334061794297,165932697739
1605184335972951751,18.56,37.9728,334061797299,165932706842
1605184336152056700,18.56,37.9728,334061799685,165932713131
1605184336398351120,18.56,37.9704,334061802883,165932722915
1605184336564714382,18.56,37.9681,334061805764,165932729940
1605184336822796490,12.37,38.0142,334061809012,165932739820
1605184336977985301,14.29,37.9798,334061811056,165932746027
1605184337253004033,14.29,37.9691,334061814304,165932756057
1605184337391271403,14.29,37.9706,334061815928,165932761125
1605184337675526067,9.47,37.9618,334061819733,165932772659
1605184337804796055,9.47,37.9753,334061821125,165932777237
1605184338100278774,11.58,37.9833,334061824939,165932788714
1605184338218174367,11.58,37.9741,334061826331,165932793118
1605184338525228475,11.58,37.9694,334061830136,165932804896
1605184338637492082,13.4,37.9739,334061831621,165932809574
1605184338949587869,10.42,38.003,334061842525,165932828601
1605184339050386571,10.42,37.9819,334061843887,165932831733
1605184339375818208,10.42,37.9853,334061847947,165932844701
1605184339464375514,10.42,37.9751,334061849084,165932847899
1605184339802346917,13.4,38.0081,334061853237,165932860973
1605184339883604140,14.43,37.9655,334061854469,165932864198
1605184340228203596,15.31,37.9974,334061858529,165932877060
1605184340297146292,15.31,37.9806,334061859573,165932880096
1605184340661386844,9.47,38.0056,334061864160,165932893898
1605184340709894628,9.47,37.9773,334061864624,165932895346
1605184341088492636,10.53,38.0276,334061869366,165932909475
1605184341123163890,10.53,37.9773,334061870244,165932911280
1605184341515027432,10.53,37.9753,334061875182,165932926680
1605184341535694285,10.53,37.9771,334061875414,165932927404
1605184341941297833,11.34,37.9911,334061880552,165932942963
1605184341957230236,11.34,37.9722,334061880784,165932943687
1605184342383912620,11.34,38.0134,334061885888,165932959343
1605184342385776344,11.34,37.9925,334061885888,165932959343
1605184342821448872,11.34,38.006,334061891317,165932975885
1605184342820947368,11.34,37.9911,334061891317,165932975885
1605184343255244418,15.31,38.0034,334061896957,165932992954
1605184343255744473,15.31,38.0151,334061896957,165932992954
1605184343688709268,8.42,38.021,334061902333,165933010162
1605184343689593340,8.42,37.9919,334061902333,165933010162
1605184344123272724,10.42,38.0485,334061907771,165933026463
1605184344124214464,10.42,38.0485,334061907771,165933026463
1605184344557686164,10.42,38.0274,334061913107,165933043207
1605184344557497931,10.42,38.0052,334061913107,165933043207
1605184344991662887,10.31,38.0392,334061918399,165933059776
1605184344990801940,10.31,38.0433,334061918631,165933059776
1605184345425107616,10.31,38.0107,334061923735,165933075720
1605184345425995632,10.31,38.0276,334061923735,165933075720
1605184345859241175,11.34,38.0532,334061929803,165933093169
1605184345859102351,11.34,38.0532,334061929803,165933093169
1605184346317249523,15.79,38.064,334061942498,165933119739
1605184346317037081,15.79,38.0579,334061942498,165933119739
1605184346753447360,16.33,38.0552,334061948548,165933136827
1605184346754313482,16.33,38.0552,334061948548,165933136827
1605184347193665356,14.43,38.0597,334061953754,165933153492
1605184347193169015,14.43,38.0245,334061953986,165933153492
1605184347628591241,14.43,38.0679,334061960726,165933172403
1605184347630166440,14.43,38.0558,334061960726,165933172403
1605184348064928854,13.27,38.0396,334061968928,165933191330
1605184348066222934,13.27,38.0351,334061968928,165933191330
1605184348498797703,13.27,38.063,334061976179,165933209372
1605184348499655738,13.27,38.0694,334061976179,165933209372
1605184348938092752,14.29,38.0495,334061981789,165933226219
1605184348935396206,14.29,38.0649,334061981789,165933226219
1605184349378502872,16.33,38.0491,334061987211,165933242983
1605184349380934180,16.33,38.0706,334061987211,165933242983
1605184349817765935,10.42,38.0202,334061992633,165933259629
1605184349818650634,10.42,38.053,334061992633,165933259629
1605184350261709028,11.58,38.0989,334061997955,165933276606
1605184350262572576,11.58,38.069,334061997955,165933276606
1605184350704013835,11.58,38.0853,334062003709,165933293190
1605184350708913630,11.58,38.0739,334062003709,165933293914
1605184351147600379,15.15,38.0491,334062009743,165933310850
1605184351149843904,15.15,38.0903,334062009743,165933310850
1605184351585997484,15.15,38.0437,334062016614,165933328753
1605184351587410615,15.15,38.0671,334062016614,165933329477
1605184352024988709,18.18,38.0858,334062036559,165933348775
1605184352027984777,18.18,38.0948,334062036559,165933349499
1605184352461147041,18.18,38.0128,334062052053,165933367183
1605184352468935275,18.18,38.0386,334062052053,165933367907
1605184352887767755,11.34,38.0239,334062066141,165933385442
1605184352907068595,11.34,38.0519,334062066141,165933385442
1605184353322521267,16.49,38.0183,334062081187,165933403708
1605184353343019797,16.49,38.056,334062082007,165933403708
1605184353757798541,12.37,38.0132,334062103723,165933428681
1605184353776979260,12.37,38.0497,334062104659,165933429521
1605184354191882254,12.37,38.0105,334062119103,165933446702
1605184354209557158,12.37,38.0548,334062119103,165933447426
1605184354624811660,12.37,38.0118,334062132927,165933465328
1605184354645862382,12.37,38.0663,334062133863,165933465328
1605184355059286495,14.14,38.0105,334062149831,165933483039
1605184355080028519,14.14,38.0483,334062150651,165933483763
1605184355488590464,14.14,38.0118,334062166083,165933500601
1605184355510236569,14.14,38.0608,334062166315,165933501325
1605184355916913967,14.14,38.0149,334062194443,165933529259
1605184355939759287,14.14,38.0538,334062195379,165933530099
1605184356334773152,19.19,38.0196,334062212203,165933546703
1605184356371913769,19.19,38.0386,334062213371,165933547543
1605184356751269997,13.54,38.0103,334062229609,165933563499
1605184356799384852,13.54,38.0382,334062231713,165933565903
1605184357164130483,12.5,38.0118,334062247867,165933580468
1605184357231605227,12.5,38.0478,334062249941,165933583130
1605184357579212896,12.5,38.0237,334062277499,165933608551
1605184357670799381,12.5,38.0585,334062282868,165933613169
1605184357995411394,17,38.0339,334062322301,165933638470
1605184358100299156,18.81,38.0827,334062363257,165933656725
1605184358412882682,18.81,38.0653,334062418275,165933710854
1605184358526419606,18.81,38.097,334062435387,165933749798
1605184358826308692,17.17,38.0753,334062499252,165933810021
1605184358955852593,17.17,38.0853,334062525209,165933832994
1605184359240795217,21.21,37.996,334062554026,165933847794
1605184359388848639,21.21,37.9876,334062565902,165933854718
1605184359653582293,21.21,37.981,334062586278,165933868050
1605184359813669600,16.67,37.9816,334062597358,165933876602
1605184360066539568,11.7,37.9886,334062619712,165933889275
1605184360240667203,11.7,37.9726,334062635032,165933898605
1605184360480586995,11.7,37.9901,334062655008,165933911460
1605184360663402045,11.7,37.9831,334062669686,165933920886
1605184360893386649,14.58,37.9776,334062688528,165933932281
1605184361088751584,14.74,37.979,334062707098,165933942773
1605184361306186933,14.74,37.9651,334062725343,165933954208
1605184361513181661,14.74,37.9847,334062742462,165933965430
1605184361720124243,14.74,37.9833,334062762378,165933975938
1605184361939950710,21.65,37.9683,334062779084,165933986751
1605184362133309426,18.75,37.9839,334062794968,165933996451
1605184362364705666,18.75,37.9804,334062811712,165934007279
1605184362546954891,18.75,37.9776,334062826800,165934016437
1605184362797370202,10.42,37.9823,334062847359,165934029259
1605184362959772894,10.42,37.9823,334062858301,165934037024
1605184363220990185,11.58,37.9939,334062878681,165934050234
1605184363373319989,11.58,37.9808,334062893165,165934057712
1605184363648719291,11.58,38.0019,334062917909,165934072234
1605184363793407998,11.58,37.9675,334062928965,165934078992
1605184364075091566,12.37,37.9956,334062951367,165934093487
1605184364207245349,12.37,37.9796,334062959461,165934099203
1605184364501196561,12.37,37.996,334062982673,165934113995
1605184364620834233,12.37,37.9827,334062994557,165934120231
1605184364928396145,12.5,38.0005,334063019074,165934136153
1605184365034922185,14.43,37.9855,334063028962,165934142261
1605184365355439411,16.33,37.9804,334063054054,165934157395
1605184365455178292,16.33,37.9776,334063071810,165934166817
1605184365781931411,16.33,37.9802,334063099107,165934182759
1605184365868571830,13.54,37.9794,334063105353,165934187237
1605184366205967742,12.77,37.9831,334063136689,165934204043
1605184366282249317,12.77,37.9853,334063144001,165934208239
1605184366628919713,12.77,37.9753,334063171901,165934224919
1605184366695637207,12.77,37.9792,334063176513,165934228767
1605184367058663132,14.74,37.9569,334063205359,165934246116
1605184367108992367,12.63,37.9808,334063206079,165934248028
1605184367483459457,12.63,37.9817,334063236550,165934266660
1605184367522689193,12.63,37.9823,334063241354,165934269284
1605184367909376182,11.46,37.9839,334063269868,165934288229
1605184367936558250,11.46,37.9855,334063272700,165934290141
1605184368334292604,14.43,37.9763,334063309328,165934310237
1605184368350007413,14.43,37.9763,334063309328,165934310237
1605184368762575877,14.43,37.9788,334063344262,165934330913
1605184368773460744,14.43,37.9841,334063344262,165934331985
1605184369202626762,13.4,38.0191,334063395287,165934374569
1605184369203818872,13.4,38.013,334063395287,165934374697
1605184369633418430,13.4,38.0146,334063432229,165934400753
1605184369632960236,13.4,38.0146,334063432229,165934400753
1605184370068695693,16,38.0306,334063466955,165934424347
1605184370071780177,16,38.0306,334063467211,165934424347
1605184370501789727,18.18,37.988,334063503106,165934447762
1605184370503074277,18.18,37.9898,334063503106,165934447762
1605184370927480694,12.37,37.9899,334063534741,165934471686
1605184370928694659,12.37,37.9872,334063534741,165934471686
1605184371358247637,16.49,38.0269,334063571205,165934498160
1605184371359115729,16.49,38.0269,334063571205,165934498160
1605184371786110397,16.49,38.0405,334063612694,165934523086
1605184371787060913,16.49,38.0405,334063612694,165934523086
1605184372213472983,19.8,37.987,334063644591,165934545845
1605184372214334377,19.8,38.0126,334063644823,165934545845
1605184372643546021,19.8,38.0153,334063684137,165934567129
1605184372645280751,19.8,37.9995,334063684137,165934567129
1605184373073504411,15.31,38.0329,334063719329,165934588944
1605184373075138480,15.31,38.021,334063719329,165934588944
1605184373499547257,18.18,37.9919,334063756305,165934609810
1605184373500761026,18.18,37.9937,334063756305,165934609810
1605184373925217271,14.43,37.9993,334063791536,165934630895
1605184373926370651,14.43,38.0042,334063791536,165934630895
1605184374351568036,10.53,37.998,334063828420,165934652909
1605184374352865119,10.53,37.9937,334063828420,165934652909
1605184374777731141,10.53,38.0306,334063861938,165934673475
1605184374778892684,10.53,38.0282,334063861938,165934673475
1605184375203924163,13.54,38.0013,334063897362,165934694600
1605184375205126335,13.54,37.9978,334063897362,165934694600
1605184375631774198,13.54,38.0315,334063928698,165934715708
1605184375631594749,13.54,38.0376,334063928698,165934715708
1605184376058661389,11.58,38.0144,334063962242,165934736703
1605184376059533985,11.58,38.0071,334063962242,165934736703
1605184376485209625,15.31,38.0007,334063994268,165934758519
1605184376486102655,15.31,38.0142,334063994268,165934758519
1605184376911600097,12.5,38.006,334064029211,165934779474
1605184376911466172,12.5,38.021,334064029211,165934780314
1605184377337577314,14.43,38.0407,334064067967,165934801362
1605184377338436656,14.43,38.0343,334064067967,165934801362
1605184377760945881,14.43,37.9888,334064104441,165934823200
1605184377766045036,14.43,37.9864,334064104441,165934823200
1605184378189618721,10.42,37.9735,334064137729,165934843991
1605184378191754179,10.42,37.9919,334064137729,165934843991
1605184378616164686,10.42,37.9968,334064171055,165934865223
1605184378617416793,10.42,38.0026,334064171055,165934865309
1605184379043268070,13.4,38.0249,334064204397,165934886348
1605184379044476118,13.4,38.0198,334064204397,165934886348
1605184379470051813,15.46,38.0116,334064241466,165934907796
1605184379470911370,15.46,38.0165,334064241466,165934907796
1605184379900986642,15.46,38.0024,334064274901,165934929415
1605184379904966608,15.46,37.9882,334064274901,165934929415
1605184380328996816,12.63,38.004,334064310695,165934951589
1605184380330237575,12.63,38.0191,334064310695,165934951589
1605184380754926564,12.63,38.0308,334064363443,165934975764
1605184380756569140,12.63,38.0151,334064363443,165934975764
1605184381182800275,16.33,38.0353,334064402694,165935001665
1605184381183977793,16.33,38.0339,334064402694,165935001665
1605184381609483198,16.33,37.9864,334064438080,165935022623
1605184381610647443,16.33,38.0015,334064438080,165935022971
1605184382036498678,12.63,38.011,334064476846,165935045326
1605184382038519135,12.63,38.0083,334064476846,165935045326
1605184382463869024,16.84,38.0142,334064528684,165935074702
1605184382465789035,16.84,38.0261,334064528684,165935074702
1605184382890841798,16.84,38.0343,334064565541,165935097291
1605184382891998615,16.84,38.0224,334064565541,165935097291
1605184383318965839,17.48,38.0374,334064600069,165935120517
1605184383318092944,17.48,38.0149,334064600069,165935120517
1605184383749313957,17.48,38.0384,334064666215,165935159831
1605184383751878373,17.48,38.0245,334064667855,165935159831
1605184384200203716,13.68,38.0228,334064706728,165935184667
1605184384201372688,13.68,38.0655,334064706728,165935184667
1605184384641619035,13.68,38.0814,334064745979,165935207296
1605184384642783688,13.68,38.0757,334064745979,165935207296
1605184385080959727,12.37,38.0271,334064801199,165935234785
1605184385081842092,12.37,38.064,334064801431,165935234785
1605184385520582820,20,38.0915,334064845698,165935261564
1605184385522338582,20,38.0714,334064845698,165935262288
1605184385963032957,22.43,38.0855,334064884406,165935285169
1605184385963909679,22.43,38.0853,334064884406,165935285169
1605184386410298431,22.02,38.0698,334064933404,165935309906
1605184386411176693,22.02,38.0497,334064933404,165935309906
1605184386851306756,22.02,38.0431,334064987497,165935340906
1605184386853112120,22.02,38.0343,334064987497,165935340999
1605184387291214605,17,38.0407,334065028487,165935363657
1605184387293000155,17,38.0407,334065028487,165935363657
1605184387725675881,17,38.0306,334065064869,165935384349
1605184387727255322,17,38.0476,334065064869,165935384349
1605184388167626059,12.5,38.0331,334065124211,165935415378
1605184388167489387,12.5,38.0204,334065124211,165935415378
1605184388598920206,18.56,38.0632,334065170642,165935439672
1605184388599798198,18.56,38.0714,334065170642,165935440396
1605184389031634777,20.19,38.0628,334065206692,165935461822
1605184389032629382,20.19,38.0446,334065206692,165935461822
1605184389465506905,18.45,38.0577,334065265374,165935491725
1605184389467268555,18.45,38.0358,334065265490,165935491725
1605184389899681275,18.45,38.0339,334065312434,165935517942
1605184389900977634,18.45,38.0415,334065312434,165935517942
1605184390334571797,12.5,38.0634,334065350200,165935540063
1605184390337646733,12.5,38.0634,334065350200,165935540063
1605184390770154850,12.5,38.0638,334065406380,165935567180
1605184390771024882,12.5,38.0638,334065406380,165935567180
1605184391204887665,14.43,38.0589,334065451874,165935594111
1605184391205773541,14.43,38.048,334065451874,165935594111
1605184391641209610,16.84,38.0427,334065488304,165935618119
1605184391640925678,16.84,38.0687,334065488304,165935618119
1605184392071337753,19.42,38.0548,334065531476,165935640913
1605184392071179532,19.42,38.0534,334065531476,165935640913
1605184392498339753,21.7,38.0429,334065587946,165935670900
1605184392503475776,21.7,38.0437,334065587946,165935670900
1605184392920946875,21.7,38.044,334065628162,165935692425
1605184392928580790,21.7,38.0482,334065628162,165935692425
1605184393350996184,12.5,38.0589,334065665822,165935714585
1605184393352922855,12.5,38.0872,334065666758,165935714585
1605184393778699812,12.5,38.0745,334065723456,165935743303
1605184393779883031,12.5,38.0835,334065723456,165935743303
1605184394210300331,15.46,38.0806,334065761345,165935767820
1605184394211552082,15.46,38.0817,334065761577,165935767820
1605184394638219865,17.53,38.0747,334065803023,165935790060
1605184394639685178,17.53,38.0683,334065803023,165935790060
1605184395064185290,17.71,38.0347,334065857400,165935817246
1605184395065694650,17.71,38.0357,334065857400,165935817928
1605184395490172529,15.79,38.0153,334065899012,165935844368
1605184395493077491,15.79,38.0214,334065899012,165935844368
1605184395918071609,15.79,38.0624,334065933044,165935868181
1605184395919247740,15.79,38.0321,334065933044,165935868181
1605184396345163369,18.63,38.0399,334065981728,165935893122
1605184396345063914,18.63,38.0401,334065981728,165935893122
1605184396770849650,18.63,38.0476,334066030437,165935926369
1605184396771735653,18.63,38.0429,334066032193,165935926369
1605184397197382222,15.46,38.036,334066069073,165935950199
1605184397200780196,15.46,38.0206,334066069073,165935950199
1605184397617493703,15.79,38.021,334066105362,165935973224
1605184397628948186,15.79,38.0194,334066105594,165935973340
1605184398040929818,17.82,38.0233,334066164039,165936004689
1605184398051424991,17.82,38.0267,334066164039,165936004689
1605184398464049176,17.17,38.0001,334066202599,165936028484
1605184398475452305,17.17,38.0107,334066202715,165936028484
1605184398889212936,17.17,37.9997,334066252818,165936060597
1605184398897247388,17.17,38.0159,334066252818,165936060597
1605184399321542980,17.65,38.0382,334066310153,165936088239
1605184399322899788,17.65,38.0251,334066310153,165936088239
1605184399741428741,17.65,38.0165,334066353929,165936114695
1605184399749595896,17.65,38.0155,334066353929,165936114695
1605184400165659186,14.58,38.0134,334066389483,165936136006
1605184400174427357,14.58,38.0179,334066391827,165936137078
1605184400590385237,14.58,38.0192,334066431450,165936159756
1605184400601138422,14.58,38.0124,334066431450,165936159756
1605184401019586955,14.58,38.014,334066486243,165936190563
1605184401030899626,14.58,38.0116,334066486615,165936190563
1605184401448045950,18.81,38.0167,334066523146,165936213232
1605184401456141333,18.81,38.0132,334066523146,165936213232
1605184401880154231,18.81,38.0493,334066556715,165936235567
1605184401881291927,18.81,38.0476,334066557347,165936235567
1605184402308299265,19.61,38.0685,334066615433,165936264308
1605184402308852963,19.61,38.0685,334066615433,165936264308
1605184402733581101,19.61,38.0437,334066654979,165936288822
1605184402734847709,19.61,38.0708,334066654979,165936288822
1605184403158073976,11.58,38.0237,334066689374,165936309919
1605184403159992402,11.58,38.0214,334066690194,165936309919
1605184403583862889,15.62,38.0118,334066749784,165936337616
1605184403585900141,15.62,38.0296,334066749784,165936337616
1605184404010530797,15.62,38.0331,334066790395,165936363816
1605184404011688359,15.62,38.0425,334066790395,165936363816
1605184404437615991,19.23,38.0603,334066826236,165936385491
1605184404438728193,19.23,38.0505,334066826236,165936385491
1605184404857536845,19.23,38.0118,334066864462,165936408876
1605184404867767401,19.23,38.0116,334066865786,165936408876
1605184405285308057,19.42,38.0163,334066923976,165936438798
1605184405292856935,19.42,38.014,334066923976,165936439754
1605184405709532215,22.12,38.0149,334066963414,165936461640
1605184405721966855,22.12,38.0142,334066965758,165936461640
1605184406132380361,11.46,38.0196,334067001450,165936481727
1605184406151577304,11.46,38.0189,334067002334,165936482799
1605184406549897093,11.58,38.021,334067059226,165936510702
1605184406573875840,11.58,38.0263,334067061570,165936511724
1605184406962704817,11.58,38.0278,334067097585,165936534354
1605184406999531632,11.58,38.0273,334067102297,165936537686
1605184407375703814,19.42,38.0165,334067135061,165936555686
1605184407425106494,19.42,38.0165,334067140330,165936558888
1605184407788953433,19.42,38.0241,334067180855,165936578284
1605184407849836093,19.42,38.0181,334067191746,165936585740
1605184408202388841,18.45,38.012,334067231228,165936608189
1605184408285434034,18.45,38.003,334067239502,165936612816
1605184408615902441,21.78,38.0206,334067265869,165936629751
1605184408712492088,21.78,38.0362,334067273323,165936634986
1605184409029251114,21.78,38.0204,334067300149,165936650745
1605184409139775717,14.58,38.03,334067309301,165936656597
1605184409442819315,12.5,38.0259,334067356005,165936679895
1605184409567568440,12.5,38.0308,334067370734,165936688853
1605184409855990454,12.5,38.0206,334067394853,165936703613
1605184409995214307,12.5,38.0501,334067408582,165936710630
1605184410270068029,19.61,38.0237,334067430553,165936725114
1605184410421657857,19.42,38.0454,334067443813,165936732698
1605184410685608799,19.42,38.0226,334067486287,165936750888
