1605190489091152130,12,31.8778,336253120125,167223502634
1605190489528840916,12,31.8425,336253120297,167223503534
1605190489532955839,12,31.8425,336253120297,167223503534
1605190489974420606,10.1,31.8525,336253120390,167223504087
1605190489977086214,10.1,31.8646,336253120390,167223504087
1605190490414425216,13.27,31.8357,336253120390,167223504501
1605190490416770312,13.27,31.8636,336253120390,167223504501
1605190490854267463,10,31.8499,336253120492,167223505312
1605190490856565643,10,31.8499,336253120578,167223505312
1605190491297530051,13.86,31.8474,336253121027,167223506122
1605190491298403200,13.86,31.853,336253121027,167223506122
1605190491737968974,14,31.8704,336253121186,167223506786
1605190491737364703,14,31.8655,336253121186,167223506786
1605190492181170871,10,31.8622,336253121365,167223506975
1605190492182143196,10,31.8501,336253121365,167223506975
1605190492628885493,10.1,31.8372,336253121467,167223507415
1605190492629992319,10.1,31.8718,336253121467,167223507415
1605190493076898618,15,31.8532,336253121553,167223508022
1605190493077866077,15,31.8532,336253121553,167223508022
1605190493516961984,12.87,31.8435,336253121748,167223509208
1605190493518283355,12.87,31.8517,336253121748,167223509208
1605190493956851696,10,31.8601,336253121841,167223509579
1605190493957759880,10,31.8831,336253121841,167223509579
1605190494405036260,13.13,31.8519,336253121943,167223509847
1605190494406113933,13.13,31.8472,336253121943,167223509847
1605190494845210745,11.88,31.8343,336253122326,167223510923
1605190494847078972,11.88,31.8437,336253122326,167223510923
1605190495285062116,11,31.8767,336253122734,167223512014
1605190495287023209,11,31.879,336253122734,167223512014
1605190495729906642,11,31.8435,336253123210,167223512928
1605190495731753941,11,31.8466,336253123210,167223512928
1605190496177284418,15.15,31.8495,336253123945,167223513493
1605190496179719894,15.15,31.8599,336253123945,167223513609
1605190496619127094,15.15,31.8474,336253124997,167223516117
1605190496620022429,15.15,31.8474,336253124997,167223516117
1605190497057858231,17,31.8417,336253125670,167223517056
1605190497059670330,17,31.8534,336253125670,167223517056
1605190497497476754,14.14,31.856,336253126056,167223517772
1605190497499947085,14.14,31.8454,336253126056,167223517772
1605190497942251278,9.09,31.8185,336253126464,167223518815
1605190497943187459,9.09,31.8653,336253126464,167223518815
1605190498395958879,11,31.8493,336253126856,167223519681
1605190498397146251,11,31.8857,336253126856,167223519681
1605190498838296156,15.84,31.8415,336253127587,167223520671
1605190498839245975,15.84,31.8409,336253127587,167223520671
1605190499284691822,15.15,31.8263,336253127791,167223521340
1605190499286073152,15.15,31.8521,336253127791,167223521340
1605190499723553018,23.76,32.0048,336253135067,167223523866
1605190499725441413,23.76,32.0191,336253135067,167223523866
1605190500173151338,21.78,32.0276,336253135235,167223524201
1605190500174815636,21.78,32.0374,336253135235,167223524201
1605190500620981178,21.78,32.0349,336253135277,167223524889
1605190500623391568,21.78,32.0144,336253135277,167223524889
1605190501063466958,10.1,32.0235,336253135558,167223525366
1605190501065395202,10.1,32.0165,336253135558,167223525366
1605190501502748113,19.19,32.0071,336253136013,167223526074
1605190501503631685,19.19,32.0105,336253136013,167223526074
1605190501943475132,15,32.011,336253136106,167223526627
1605190501945205143,15,32.0466,336253136106,167223526627
1605190502382192284,10.1,32.0148,336253136208,167223527319
1605190502383121087,10.1,32.0148,336253136208,167223527319
1605190502821077711,11,31.9946,336253136387,167223527695
1605190502821979279,11,31.9987,336253136387,167223527695
1605190503267651020,9.09,32.0499,336253136480,167223528190
1605190503269161798,9.09,32.0204,336253136480,167223528190
1605190503713517134,10,31.9935,336253138181,167223530534
1605190503714534392,10,31.9782,336253138181,167223530534
1605190504156806343,11,32.0171,336253138267,167223530697
1605190504157754024,11,32.0171,336253138267,167223530697
1605190504594785976,11,32.0232,336253138462,167223531133
1605190504597038947,11,32.0232,336253138462,167223531133
1605190505033991432,10.1,31.9943,336253138657,167223531558
1605190505035835366,10.1,32.0025,336253138657,167223531558
1605190505474588313,14.14,32.0122,336253138743,167223532362
1605190505475513272,14.14,32.0333,336253138743,167223532362
1605190505913632626,10,32.0013,336253140521,167223534491
1605190505914566368,10,32.0276,336253140521,167223534491
1605190506353711983,14,32.0134,336253140623,167223534819
1605190506354978375,14,32.03,336253140623,167223534819
1605190506793418262,13.13,32.0069,336253141340,167223535895
1605190506792980367,13.13,32.0069,336253141340,167223535895
1605190507238169215,10,32.0401,336253141836,167223536914
1605190507239108033,10,32.0216,336253141836,167223536914
1605190507689828655,9.09,31.8599,336253142380,167223537668
1605190507691804092,9.09,31.88,336253142380,167223537850
1605190508135593836,11,31.8515,336253142466,167223538125
1605190508137079638,11,31.8636,336253142466,167223538125
1605190508579324963,15,31.8819,336253142661,167223538501
1605190508580699617,15,31.8941,336253142661,167223538501
1605190509018019680,10.2,31.8571,336253142754,167223538766
1605190509018962984,10.2,31.8571,336253142754,167223538766
1605190509465995719,10.1,31.8693,336253142949,167223539306
1605190509467029499,10.1,31.8693,336253142949,167223539306
1605190509906634742,10,31.8941,336253143035,167223540101
1605190509907550667,10,31.8675,336253143035,167223540101
1605190510346946796,9.18,31.8743,336253143035,167223540637
1605190510347864519,9.18,31.8974,336253143035,167223540637
1605190510793648393,9.09,31.8794,336253143230,167223541067
1605190510794723666,9.09,31.8771,336253143230,167223541067
1605190511235741079,14,31.9212,336253143316,167223542048
1605190511237351565,14,31.9394,336253143316,167223542048
1605190511676995923,14,31.9325,336253143925,167223542844
1605190511677703387,14,31.9216,336253143925,167223542844
1605190512123675235,11.88,31.8853,336253144179,167223543493
1605190512124989481,11.88,31.9019,336253144179,167223543493
1605190512563842259,14.14,31.9118,336253144351,167223544045
1605190512564835229,14.14,31.9155,336253144351,167223544045
1605190513005643356,10,31.9251,336253144444,167223544310
1605190513007997469,10,31.9138,336253144444,167223544310
1605190513444865470,12.12,31.8195,336253144444,167223544652
1605190513447894883,12.12,31.8368,336253144444,167223544652
1605190513882759180,12.24,31.8183,336253144632,167223545483
1605190513886487701,12.24,31.8386,336253144632,167223545483
1605190514322200789,10,31.803,336253144734,167223545751
1605190514325069364,10,31.8388,336253144734,167223545751
1605190514761327910,10.1,31.8126,336253144913,167223546197
1605190514765002993,10.1,31.8441,336253144913,167223546197
1605190515214363817,13.13,31.8628,336253145006,167223546814
1605190515218858685,13.13,31.8802,336253145006,167223546814
1605190515654625345,12.12,31.8222,336253146800,167223549072
1605190515659599397,12.12,31.8509,336253146800,167223549072
1605190516094075722,11,31.8017,336253146886,167223549165
1605190516096990496,11,31.857,336253146886,167223549165
1605190516533895119,16.83,31.8007,336253147706,167223550363
1605190516537899877,16.83,31.8386,336253147706,167223550363
1605190516968975055,14,31.8232,336253148278,167223551241
1605190516975088986,14,31.8411,336253148278,167223551241
1605190517410602069,9.09,31.8306,336253148380,167223551745
1605190517420568447,9.09,31.8318,336253148380,167223551745
1605190517841805274,11,31.8044,336253148473,167223552243
1605190517856957967,11,31.8472,336253148559,167223552336
1605190518273950479,11,31.8089,336253148661,167223553090
1605190518293188903,11,31.828,336253148661,167223553090
1605190518715563182,11,31.8073,336253149492,167223554212
1605190518743685438,11,31.854,336253149558,167223554212
1605190519157905123,11.88,31.8058,336253151329,167223556068
1605190519177982201,11.88,31.8501,336253151329,167223556068
1605190519593632459,15,31.7937,336253151415,167223557486
1605190519613808993,15,31.8198,336253151415,167223557486
1605190520030871993,9.18,31.7923,336253151508,167223558159
1605190520049715111,9.18,31.8386,336253151508,167223558159
1605190520468002374,10,31.805,336253151610,167223558493
1605190520487554806,10,31.8202,336253151610,167223558493
1605190520933330457,11,31.7966,336253151796,167223559284
1605190520935590296,10.1,31.8417,336253151796,167223559284
1605190521381407078,12,31.8111,336253151898,167223559842
1605190521385126105,12,31.8546,336253151898,167223559842
1605190521837919926,11.11,31.8769,336253151984,167223560580
1605190521837193051,11.11,31.8671,336253151984,167223560580
1605190522283065187,16.16,31.8212,336253152607,167223561570
1605190522285343658,11.22,31.8519,336253152607,167223561570
1605190522733184088,11.22,31.8517,336253152673,167223562026
1605190522735133402,11.22,31.881,336253152673,167223562026
1605190523174826210,11,31.847,336253152868,167223562763
1605190523176763994,11,31.8704,336253152868,167223562763
1605190523614791802,14.85,31.8708,336253152954,167223563641
1605190523616712667,14.85,31.8708,336253152954,167223563641
1605190524055202597,9.09,31.8509,336253153047,167223564002
1605190524056981228,9.09,31.8747,336253153047,167223564002
1605190524495234941,11,31.8446,336253153149,167223564458
1605190524497341409,11,31.8732,336253153149,167223564554
1605190524941381090,10,31.8581,336253153328,167223564879
1605190524942307799,10,31.8427,336253153328,167223564879
1605190525386167547,9.9,31.8704,336253153328,167223565645
1605190525388979503,9.9,31.8882,336253153328,167223565645
1605190525831867969,9.09,31.8466,336253153523,167223566127
1605190525833928822,9.09,31.8466,336253153523,167223566127
1605190526273521841,13,31.8583,336253153804,167223566948
1605190526274417633,13,31.847,336253153804,167223566948
1605190526718321436,18.37,31.8862,336253153890,167223567404
1605190526720964301,18.37,31.8862,336253153890,167223567404
1605190527163168746,14,31.8773,336253154484,167223567920
1605190527165058589,14,31.8712,336253154484,167223567984
1605190527603923486,11.88,31.8462,336253154586,167223568540
1605190527605840566,11.88,31.8693,336253154586,167223568540
1605190528044451824,10.89,31.8638,336253154672,167223569093
1605190528046652087,10.89,31.8638,336253154672,167223569093
1605190528487330800,10.89,31.8523,336253154867,167223569463
1605190528489033677,10.89,31.8575,336253154867,167223569463
1605190528926948283,11,31.8726,336253155046,167223570012
1605190528928864529,11,31.8726,336253155046,167223570012
1605190529372360551,12,31.8427,336253155046,167223570718
1605190529373400576,12,31.8509,336253155046,167223570718
1605190529821421957,12,31.847,336253155148,167223571280
1605190529820935845,12,31.8403,336253155148,167223571280
1605190530266869285,11,31.8784,336253155327,167223571823
1605190530267893701,11,31.8066,336253155327,167223571823
1605190530708629196,15,31.83,336253155327,167223572177
1605190530709585438,15,31.8841,336253155327,167223572177
1605190531149978777,10.1,31.8482,336253155429,167223572270
1605190531150869781,10.1,31.8689,336253155429,167223572270
1605190531592585499,19.8,31.8575,336253155617,167223572864
1605190531593576139,19.8,31.8421,336253155617,167223572864
1605190532032636797,18,31.872,336253155703,167223573417
1605190532034518958,18,31.8749,336253155703,167223573513
1605190532479549714,10,31.9093,336253156370,167223574568
1605190532481039135,10,31.9093,336253156370,167223574568
1605190532920702321,11,31.8614,336253156549,167223574929
1605190532921600790,11,31.8614,336253156549,167223574929
1605190533375702344,10.1,31.8773,336253156549,167223575513
1605190533376770835,10.1,31.8429,336253156549,167223575513
1605190533826586745,10.1,31.8427,336253156744,167223576359
1605190533827745824,10.1,31.8476,336253156744,167223576359
1605190534273649146,12,31.8109,336253156837,167223576684
1605190534276443484,12,31.823,336253156837,167223576684
1605190534713149455,15,31.8443,336253157197,167223577422
1605190534715253534,15,31.8612,336253157197,167223577422
1605190535153644491,10,31.8257,336253157283,167223577697
1605190535156964455,10,31.8583,336253157283,167223577697
1605190535593931127,10,31.8314,336253159190,167223580177
1605190535595212553,10,31.8681,336253159190,167223580177
1605190536049378577,10.1,31.8181,336253159342,167223581008
1605190536051945938,10.1,31.8521,336253159342,167223581008
1605190536497354408,10.2,31.8484,336253159444,167223581342
1605190536497034372,10.2,31.8597,336253159444,167223581342
1605190536936712426,10.1,31.8931,336253159537,167223581789
1605190536938597887,10.1,31.8874,336253159537,167223581789
1605190537393156473,14,31.8386,336253159639,167223582409
1605190537395920346,14,31.8532,336253159639,167223582409
1605190537835027295,13,31.8431,336253160251,167223583153
1605190537835952656,13,31.8931,336253160251,167223583153
1605190538276017844,11,31.862,336253160317,167223583782
1605190538276996967,11,31.879,336253160317,167223583782
1605190538715169555,12,31.8845,336253160317,167223583954
1605190538717525326,12,31.8626,336253160317,167223583954
1605190539162116198,10.89,31.8548,336253160419,167223584047
1605190539163142887,10.89,31.8548,336253160419,167223584047
1605190539605665981,11,31.8954,336253160700,167223584871
1605190539605001247,11,31.9183,336253160700,167223584871
1605190540051572634,11.88,31.9165,336253160879,167223585520
1605190540050490105,11.88,31.9165,336253160879,167223585520
1605190540502141563,10.1,31.9073,336253160981,167223585788
1605190540503103334,10.1,31.9009,336253160981,167223585788
1605190540940893333,11,31.9009,336253161067,167223586235
1605190540941818141,11,31.9009,336253161067,167223586235
1605190541390850953,10.2,31.9009,336253161067,167223586759
1605190541391907991,10.2,31.9087,336253161067,167223586759
1605190541830779347,20.2,31.9032,336253161067,167223587219
1605190541832654628,20.2,31.8999,336253161067,167223587219
1605190542274825760,16,31.9101,336253161988,167223588508
1605190542277207278,16,31.9214,336253161988,167223588508
1605190542717500842,10.89,31.8946,336253162326,167223589082
1605190542718783750,10.89,31.8825,336253162326,167223589082
1605190543157857019,13.27,31.8337,336253162832,167223589444
1605190543158761873,13.27,31.8394,336253162832,167223589444
1605190543597606926,12.37,31.8382,336253162934,167223590434
1605190543598522786,12.37,31.8462,336253162934,167223590434
1605190544046022786,9.09,31.8357,336253163027,167223590805
1605190544049356696,9.09,31.8607,336253163027,167223590805
1605190544489395161,11,31.8659,336253163129,167223591073
1605190544490677192,11,31.8659,336253163129,167223591073
1605190544939727682,11,31.8107,336253163215,167223591702
1605190544941112793,11,31.846,336253163215,167223591702
1605190545380952728,10.1,31.8644,336253163317,167223592322
1605190545382529951,10.1,31.8681,336253163317,167223592322
1605190545830190764,15,31.8523,336253163496,167223593600
1605190545831237272,15,31.8476,336253163496,167223593600
1605190546273769150,10.1,31.837,336253163589,167223594107
1605190546274732706,10.1,31.8474,336253163589,167223594107
1605190546721046068,14.14,31.9019,336253164475,167223595704
1605190546722045731,14.14,31.9013,336253164475,167223595704
1605190547161434341,14.29,31.8339,336253164561,167223595979
1605190547160952070,14.29,31.8542,336253164561,167223595979
1605190547607527776,11,31.8675,336253164663,167223596543
1605190547608998749,11,31.8716,336253164663,167223596543
1605190548047012545,9.09,31.8486,336253164756,167223597096
1605190548047952409,9.09,31.83,336253164756,167223597096
1605190548491193176,10.1,31.8478,336253165357,167223597795
1605190548493287568,10.1,31.8478,336253165357,167223597795
1605190548930454787,10.1,31.864,336253167182,167223600189
1605190548932659986,10.1,31.864,336253167182,167223600189
1605190549370180436,10.1,31.8527,336253167182,167223600591
1605190549372040561,10.1,31.8484,336253167182,167223600591
1605190549809475338,14,31.8454,336253167182,167223601111
1605190549811324634,14,31.8493,336253167182,167223601111
1605190550250285576,9.09,31.8581,336253167350,167223601714
1605190550251182265,9.09,31.8671,336253167350,167223601714
1605190550689437393,10,31.8648,336253167436,167223602164
1605190550690383289,10,31.8466,336253167436,167223602164
1605190551146102915,10.1,31.8845,336253167522,167223602439
1605190551147180328,10.1,31.8446,336253167522,167223602439
1605190551587402831,10.2,31.8667,336253167810,167223603147
1605190551589056503,10.2,31.8527,336253167810,167223603147
1605190552028961885,10.1,31.8345,336253167903,167223603518
1605190552030854423,10.1,31.8829,336253167903,167223603518
1605190552470167724,12.12,31.8066,336253168091,167223604246
1605190552472779732,12.12,31.8696,336253168091,167223604246
1605190552909721968,13.13,31.8402,336253168742,167223605328
1605190552911527677,13.13,31.8612,336253168742,167223605328
1605190553357354714,10,31.8812,336253168742,167223605670
1605190553358811506,10,31.8849,336253168742,167223605670
1605190553797277741,11,31.8517,336253168937,167223606692
1605190553799146366,11,31.8634,336253168937,167223606692
1605190554245162212,9.18,31.8446,336253169023,167223607321
1605190554247335646,9.18,31.8564,336253169023,167223607321
1605190554686939070,9.28,31.8394,336253169218,167223607879
1605190554687853710,9.28,31.8532,336253169218,167223607879
1605190555131063191,11,31.8278,336253169311,167223607972
1605190555132040301,11,31.8737,336253169311,167223607972
1605190555573616637,10.89,31.837,336253169413,167223608410
1605190555575542189,10.89,31.8577,336253169413,167223608410
1605190556019791753,10.89,31.8347,336253169671,167223609155
1605190556021088254,10.89,31.8347,336253169671,167223609155
1605190556465581524,9.09,31.8671,336253169773,167223609611
1605190556466624915,9.09,31.8505,336253169773,167223609611
1605190556909817963,19,31.8765,336253169952,167223610154
1605190556910728234,19,31.8595,336253169952,167223610154
1605190557356567441,15,31.8384,336253169952,167223610496
1605190557357650458,15,31.8728,336253169952,167223610496
1605190557797919471,11.11,31.8462,336253170147,167223611160
1605190557798840714,11.11,31.8523,336253170147,167223611160
1605190558238229239,9.18,31.857,336253170755,167223611790
1605190558240873792,9.18,31.831,336253170755,167223611790
1605190558678191148,10.89,31.838,336253170755,167223612326
1605190558680043704,10.89,31.8441,336253170755,167223612326
1605190559122282706,10,31.8386,336253170841,167223612419
1605190559124996015,10,31.8558,336253170841,167223612419
1605190559571420544,11,31.8491,336253171753,167223613826
1605190559573689573,11,31.8532,336253171753,167223613826
1605190560019271413,11,31.8282,336253171921,167223614475
1605190560021149645,11,31.8501,336253171921,167223614475
1605190560467795461,11,31.8513,336253172007,167223614931
1605190560470914651,11,31.8513,336253172007,167223614931
1605190560909295006,15.84,31.8589,336253172279,167223615394
1605190560911174577,15.84,31.8706,336253172279,167223615394
1605190561348780939,10.1,31.8478,336253172381,167223616374
1605190561350584224,10.1,31.8642,336253172381,167223616374
1605190561793638190,14.85,31.8448,336253172553,167223617096
1605190561794665913,14.85,31.8708,336253172553,167223617096
1605190562249310820,14.85,31.8339,336253172834,167223617613
1605190562250328512,14.85,31.8403,336253172834,167223617613
1605190562688743406,11,31.8443,336253172834,167223617785
1605190562689689672,11,31.8443,336253172834,167223617785
1605190563129065652,10.1,31.8732,336253173419,167223618424
1605190563128993717,10.1,31.8778,336253173419,167223618424
1605190563568034539,13.27,31.8718,336253173700,167223619308
1605190563570479506,13.27,31.8548,336253173700,167223619308
1605190564014034832,12.12,31.8636,336253174099,167223620365
1605190564015308806,12.12,31.8681,336253174099,167223620365
1605190564453079339,11,31.8837,336253185761,167223622049
1605190564454028279,11,31.8837,336253185761,167223622049
1605190564894641088,13,31.8845,336253185847,167223622738
1605190564895564867,13,31.912,336253185847,167223622738
1605190565333625294,9.09,31.8986,336253185847,167223623258
1605190565333014856,9.09,31.9069,336253185847,167223623258
1605190565777007750,9.09,31.8769,336253186221,167223624184
1605190565777979517,9.09,31.8769,336253186221,167223624184
1605190566217276174,10,31.9052,336253186314,167223624691
1605190566219181328,10,31.9081,336253186314,167223624691
1605190566658210668,13.13,31.8749,336253186314,167223625045
1605190566659146364,13.13,31.8843,336253186314,167223625045
1605190567106353964,13.13,31.8843,336253186416,167223625320
1605190567106083186,13.13,31.8778,336253186416,167223625320
1605190567545292289,13,31.9441,336253197789,167223627266
1605190567546215642,13,31.9441,336253197789,167223627266
1605190567991389980,14.14,31.9216,336253198419,167223628060
1605190567993480385,14.14,31.928,336253198419,167223628060
1605190568434226315,11,31.9157,336253198419,167223628414
1605190568433927850,11,31.9093,336253198419,167223628414
1605190568872637812,10.89,31.9323,336253198527,167223629285
1605190568874897912,10.89,31.9323,336253198527,167223629285
1605190569311982103,10.1,31.9474,336253198629,167223629841
1605190569313887696,10.1,31.9142,336253198629,167223629841
1605190569758690597,9.18,31.9194,336253198894,167223630841
1605190569759678494,9.18,31.9194,336253198894,167223630841
1605190570197580004,9.09,31.9308,336253199082,167223631030
1605190570199396476,9.09,31.9527,336253199082,167223631030
1605190570643385926,14,31.9253,336253210066,167223632870
1605190570644982714,14,31.9294,336253210066,167223632870
1605190571091269959,12,31.9468,336253210152,167223633145
1605190571093261190,12,31.9698,336253210152,167223633145
1605190571531901132,12,31.9841,336253210254,167223634567
1605190571532856384,12,31.9712,336253210254,167223634567
1605190571971837569,19,31.9351,336253210347,167223635120
1605190571971411444,19,31.9177,336253210347,167223635120
1605190572412039270,17.35,31.8927,336253210535,167223635854
1605190572412982091,17.35,31.8927,336253210535,167223635854
1605190572851244188,12.24,31.8771,336253210628,167223636188
1605190572853516293,12.24,31.9005,336253210628,167223636188
1605190573297137987,10.1,31.906,336253211258,167223637163
1605190573298983164,10.1,31.912,336253211258,167223637163
1605190573738131593,11,31.9058,336253215686,167223638641
1605190573739058873,11,31.9179,336253215686,167223638641
1605190574181752187,10.1,31.9087,336253215881,167223638830
1605190574182723232,10.1,31.8913,336253215881,167223638830
1605190574625004792,12.87,31.8952,336253215967,167223639518
1605190574626076851,12.87,31.8952,336253215967,167223639518
1605190575064968952,15,31.8974,336253216060,167223639611
1605190575065906877,15,31.9144,336253216060,167223639611
1605190575505625500,11,31.8653,336253216162,167223640419
1605190575507488640,11,31.8835,336253216162,167223640419
1605190575944847842,10.89,31.8532,336253216341,167223641068
1605190575946116323,10.89,31.8544,336253216341,167223641068
1605190576381996761,10.89,31.8716,336253218305,167223641482
1605190576382913524,10.89,31.8777,336253218305,167223641482
1605190576818811070,13.13,31.806,336253228170,167223643828
1605190576819729927,13.13,31.8015,336253228170,167223643828
1605190577252976608,13.13,31.821,336253228486,167223644355
1605190577254291578,13.13,31.8101,336253228486,167223644355
1605190577695142527,10.89,31.8089,336253228658,167223645027
1605190577697668722,10.89,31.8247,336253228658,167223645027
1605190578131989050,10.89,31.8456,336253228751,167223645536
1605190578132949205,10.89,31.8396,336253228751,167223645536
1605190578567908005,9.18,31.8489,336253229359,167223646484
1605190578568991748,9.18,31.8489,336253229359,167223646484
1605190579001793154,13.13,31.8284,336253231177,167223648812
1605190579003124723,13.13,31.8239,336253231177,167223648812
1605190579445927726,10,31.8171,336253231177,167223649514
1605190579447046948,10,31.8288,336253231177,167223649514
1605190579884994706,11,31.8302,336253231243,167223650251
1605190579886413080,11,31.8226,336253231243,167223650251
1605190580321753238,11,31.8269,336253231345,167223650761
1605190580321387472,11,31.8163,336253231345,167223650761
1605190580754232257,10,31.8269,336253231524,167223651373
1605190580755579801,10,31.8103,336253231524,167223651373
1605190581188968279,10,31.8454,336253231712,167223651986
1605190581190072079,10,31.8398,336253231712,167223651986
1605190581626499448,8.16,31.8382,336253231891,167223652870
1605190581626328209,8.16,31.8325,336253231891,167223652870
1605190582052510281,18,31.8278,336253232086,167223653671
1605190582053444280,18,31.8544,336253232086,167223653671
1605190582479333637,14,31.8005,336253232214,167223654041
1605190582481460498,14,31.8058,336253232214,167223654041
1605190582908564400,10,31.815,336253232307,167223654608
1605190582909915343,10,31.8292,336253232307,167223654608
1605190583341832224,11,31.8187,336253232908,167223655463
1605190583342972568,11,31.83,336253232908,167223655463
1605190583776911399,11.22,31.8058,336253232974,167223656393
1605190583778063289,11.22,31.8218,336253232974,167223656393
1605190584205414340,11.22,31.8173,336253233153,167223656824
1605190584206332065,11.22,31.8566,336253233153,167223656824
1605190584636779786,11,31.7888,336253233255,167223657452
1605190584638151727,11,31.8505,336253233255,167223657452
1605190585072022002,14,31.8325,336253233348,167223657847
1605190585073233101,14,31.82,336253233348,167223657847
1605190585501534140,14.85,31.8236,336253233450,167223658227
1605190585500992272,14.85,31.8212,336253233450,167223658227
1605190585927640938,11.11,31.8304,336253233722,167223658860
1605190585928621130,11.11,31.8175,336253233722,167223658860
1605190586354193549,12,31.8236,336253233824,167223659492
1605190586355107869,12,31.8325,336253233824,167223659492
1605190586786834590,14.14,31.8193,336253233910,167223659942
1605190586787974626,14.14,31.8314,336253233910,167223659942
1605190587218518427,14.14,31.8042,336253234098,167223660773
1605190587217548311,14.14,31.8362,336253234098,167223660773
1605190587645133774,13,31.8349,336253234184,167223661217
1605190587646067142,13,31.8294,336253234184,167223661217
1605190588074358688,14.85,31.8284,336253234379,167223661588
1605190588075308748,14.85,31.8036,336253234379,167223661588
1605190588501567861,11.11,31.8216,336253234379,167223661942
1605190588502522550,11.11,31.8216,336253234379,167223661942
1605190588933219376,11.22,31.8216,336253235123,167223662944
1605190588934298993,11.22,31.823,336253235123,167223662944
1605190589363824339,12.24,31.8308,336253235123,167223663222
1605190589364870014,12.24,31.8525,336253235123,167223663222
1605190589791230443,11,31.8232,336253236144,167223664585
1605190589792595807,11,31.8318,336253236144,167223664585
1605190590218846744,11,31.8261,336253236230,167223665214
1605190590217930372,11,31.82,336253236230,167223665214
1605190590650430979,12,31.8265,336253236332,167223665852
1605190590651572628,12,31.8144,336253236332,167223665852
1605190591079098884,15.84,31.8243,336253236527,167223666041
1605190591080027766,15.84,31.8384,336253236527,167223666041
1605190591506028982,10.1,31.8325,336253236613,167223666481
1605190591506980370,10.1,31.8386,336253236613,167223666481
1605190591933108160,13.13,31.8269,336253236799,167223667382
1605190591934209108,13.13,31.8269,336253236799,167223667382
1605190592361374872,13,31.8103,336253236901,167223667710
